Title,Len,Content
HAWAII: SCUBA DIVER HOSPITALIZED AFTER HIS PENIS GETS STUCK IN GIANT CLAM,1286,"Sean Madison, 22, was transported to Ka’u hospital after suffering from severe breathing complications, vomiting, extreme swelling and low blood pressure. Doctors believe physical contact with the giant mollusk may have triggered his allergy to seafood and exposed him to high levels of arsenic. Madison, 22, whose condition has stabilized, said he inserted his penis inside the clam as a prank to impress his friend, Thomas Meyer. The amateur diver also admitted he was still hung over from the night before and had consumed GHB and ecstasy, which impaired his judgment at the time. After eventually releasing himself from the clam, the young man later developed a severe allergic reaction and was rushed to Ka’u Hospital. Dr. Smith admits it is the first case of its kind he has seen in his 22 years of practice. A fatal incident occurred at the Waikiki Aquarium in Honolulu in 2014 when an aquarium employee put his head inside a giant clam and lost consciousness before he could be rescued, confirming the local reputation of the mollusk as a ‘killer clam’. In Hawaii folklore, the clam goddess Wawa U’ru was forcefully impregnated by A’ua A’uku, the shark god, but snapped the shark God’s genitals as revenge, leaving him emasculated and thus giving birth to the natives of Hawaii."
FLORIDA MAN FALLS VICTIM TO LEPROSY AFTER SEX WITH ARMADILLO,1861,"The young man that is being hospitalized at the Central Florida Regional Hospital is suffering from an advanced condition that doctors have determined to be Hansen’s disease, or leprosy, an affliction that has seen a dramatic revival in southern states where 9 cases have already been diagnosed in Florida alone since last October, according to the Department of Health. Doctors interrogated family members after the disease had proliferated to the young man’s pubic area, an uncommon area of the body for the affliction to spread. “At first glance, we tried to treat the affliction as an STD, but we soon realized our treatments were unsuccessful and the disease kept spreading more intensely until family members decided to tell us about the family animal” explains Dr. James H. Potter. “The family was afraid of legal consequences for the boy, but I’m glad they told us the entire story so that we can now treat him properly and prevent further spread of the disease” he added. The family members intervention might have saved the man’s life, believe experts. “Timothy always had a hard time interacting with others and making friends. He was always so keen about animals, so we decided to let him keep the animal after he had caught him last spring” admits Jane Whitestone, mother of the 22-year old man. “He was very fond of the little critter, he would spend all his time with him, even sleeping with him at night. We knew it was a bit awkward for a 22-year old to spend so much time with an armadillo, but he looked so happy, we never said a thing” she told local reporters. According to the Center for Disease Control, armadillos are the only animal to carry leprosy, a bacterial disease that affects the skin and nerves. The Health Resources and Services Administration has reported that there are currently about 6,500 cases of the disease in the U.S."
RUSSIAN SCIENTISTS DISCOVER CURE TO HOMOSEXUALITY,1501,"Russian scientists developed the so-called «antidote» based on a 1959 scientific research published under the title “Organizing action of prenatally administered testosterone propionate on the tissues mediating mating behavior in the female guinea pig” by Charles H. Phoenix, an American researcher. The study concluded that “INAH [part of the hypothalamus] is dimorphic with sexual orientation, at least in men, and suggests that sexual orientation has a biological substrate”. «Xenoestrogen are a type of estrogen mimickers found in synthetic or natural chemical compounds. Synthetic xenoestrogens such as PCB’s, BPA and phthalates have been also been found to have estrogenic effects on living organisms and to disrupt the endocrine system» explains Dr. Yuri Krutchev, who took part in the experiment. «Injecting specific quantities of testosterone helps to «Injecting specific quantities of testosterone helps to upset this artificial biological unbalance which occurs mostly in part because of environmental pollution and an excess of estrogen mimickers in our modern environment» he adds. The new discovery has attracted much criticism from lesbian, gay, bisexual and transgender (LGBT) organizations around the Globe, yet a few country leaders have outspokenly shown support and interest for the research. Iran, China, and Saudi Arabia have been the first countries to show interest in the new discovery. American and European researchers have expressed much skepticism upon receiving the news."
ALASKA: CHEATING HUSBAND EMASCULATED AFTER WIFE HID BEAR TRAP INSIDE OF HER VAGINA,986,"Rosetta White, 36, was arrested this week after she admitted to hiding a 24 pound, 36” long bear trap with a jaw spread of 12 inches inside of her vagina to get back at her cheating husband. Medical staff at the Anchorage General Hospital also had to perform a surgical procedure to remove the 24-pound bear trap from the genitalia of Williams as well as retrieve her husband’s genitals. Although the man’s penis had been cut in half by the device and was later retrieved in the woman’s genitalia, medical staff are positive the surgical operation will allow the man to regain full use of his genitals in the upcoming months. “There was a loss of tissue, maybe two or three inches, but what is left of the genital organ should function when it has had time to heal,” added Dr. Alan Bergwin. A similar event occurred in San Francisco in 2019 when a cheating man was emasculated and contracted tetanus after his frustrated boyfriend inserted a dozen rusty nails inside of his anal cavity."
WOMAN FALLS PREGNANT AFTER SEXUAL INTERCOURSE WITH USED MALE SEX DOLL SHE ORDERED ON EBAY,949,"Anita White, 38, had recently ordered a male sex doll through eBay when she noticed she stopped having her period. White, who is single, could not explain the surprise pregnancy until her doctor asked her if she had had any recent sexual encounters. White also explained that she had come out publicly about the incident with the hope of preventing such a situation from repeating itself. “I would strongly advise to thoroughly wash any used sex doll purchased from the internet and to refrain from lending it to friends or family members,” she warned reporters. Anita White has yet to perform a DNA test to know if the baby originated from the semen of the previous owner or if one of her homosexual friends could be the father but has decided to keep the child which she believes is “Godsent.” In 2019, a similar case occurred after a woman sued Walmart for child support after being impregnated by a dildo she had purchased from the retail store."
WOMAN SUES DOCTOR FOR $2M AFTER HE ACCIDENTALLY PERFORMED CIRCUMCISION ON HER LARGE CLITORIS,951,"Suzan Young, 37, was hospitalized last week at the Saint Benedict Baptist Hospital after suffering from symptoms of vulvitis, an inflammation of the genitals. Young’s clitoris had dangerously swollen after her husband had applied peanut butter on the area, a substance to which she is allergic. The medical worker union representing Dr. Abdul Jabbar claims the doctor made an “honest mistake” alleging that the unusually large size of the clitoris led the doctor to believe he was performing an operation on a “more than average size penis.” “There was no reason to believe at the time that he was performing a medical procedure onto a woman,” a spokesman of the Detroit Baptist Hospital told reporters. The operation was allegedly performed to help calm the inflammation and the circumcision of the clitoris, although unheard of as a medical procedure, had not permanently damaged the genitals has said the union spokesperson in the doctor’s defense."
11-YEAR-OLD GIRL HOSPITALIZED AFTER KISSING HUNDREDS OF FROGS IN SEARCH OF PRINCE CHARMING,961,"Apparently, the young girl took the story of the frog prince too literally, believing she would eventually find her prince charming by kissing hundreds of frogs. In doing so, medical staff at Baptist Medical Center South explained that the young girl exposed herself to chemicals that reside in frogs and toads skins’, called bufotoxins, which led her to develop an extreme skin rash over several months. The girl’s symptoms have not only spread to her face but also to her tongue, throat, and trachea, heavily impacting breathing conditions according to medical staff. “The young woman described how she would ‘french kiss’ the animals by inserting her tongue fully inside the frog’s mouth, which could explain the inflammation in the trachea area,” Dr. Patterson added. In 2018, the Mexican government banned the traditional Aztec practice of licking frogs as a libido enhancer after a nationwide poll revealed that one in two Mexicans practiced frog-licking."
MIAMI WOMAN MUGS CONVENIENCE STORE WITH BLOODY TAMPON INFECTED WITH CORONAVIRUS,1036,"According to eyewitness testimonies, Ophelia Jackson, 34, threatened the convenience store clerk with a “bloody tampon” which had allegedly been exposed to the coronavirus. Jackson kept coughing and sneezing during the holdup while holding the bloody tampon to the face of the employee, threatening him multiple times that she would “shove it down his throat” if he didn’t comply. Ophelia Jackson left with $34 from the cash register, 2 packs of cigarettes and a bag of Cheetos before she was apprehended by Miami police. “The suspect threw the potentially lethal object at an officer before she was neutralized with the use of a taser gun. I am happy to say that the officer in question has proven not to be infected with COVID-19 and should recover swiftly,” reassured Deputy Sheriff Alan Johnson of the Miami Police Department. Last week, a similar event occurred in the downtown Miami area when a man attempted to rob a grocery store while threatening store employees with his erect penis while masturbating and claiming he had HIV."
TEEN SUFFERS BROKEN NECK AFTER GIVING BLOW JOBS TO SEVENTEEN MEN TO CELEBRATE 17TH BIRTHDAY,1086,"Jennifer Swann was celebrating her seventeenth birthday with friends and family when she was told by her brother that the age of consent for sexual activity was 17 in Colorado. Under the influence of alcohol and in a giddy mood, Swann was later convinced by friends to perform oral sex on seventeen men, ranging from 16 to 45 years of age, to commemorate her 17th birthday. Swann also admits she has developed swallowing difficulties, bite and jaw deformities, as well as chewing difficulties since the incident. “I keep drooling and have difficulty closing my mouth. When I eat I can’t hold the food inside my mouth, I have to store in the cheeks instead,” she added. Swann plans to become a public speaker in the near future and wishes to reach out to preschools and high schools all over the country to warn children and teenagers of the harmful effects of practicing extreme oral sex. By telling her story, Swann hopes to turn this tragic event into something positive and to help and inspire other youths around the country and the world to perform oral sex in a healthier fashion."
MIAMI STRIPPER ARRESTED FOR SQUIRTING VAGINAL FLUIDS AT POLICE OFFICERS IN SELF-DEFENSE,1108,"Britney Simmons, 24, was performing at the Camel Toe strip club when an altercation began between Simmons and several clients at the club. Miami police were called to intervene and attempted to apprehend Simmons who was highly intoxicated and acting erratically according to the official police report. Five Miami Police Department officers attempted to place Simmons under arrest but were momentarily indisposed when the lap dancer ejected vaginal fluids towards the officers, temporarily blinding three and injuring two. Simmons’s attorney, Alan Smith, argued that his client acted in self-defense and used her vagina, not as a deadly weapon, but in the “appropriate boundaries of her working skills and abilities.” According to current Florida laws and if convicted of aggravated assault with a deadly weapon against five police officers, Simmons could face up to 1,036 years in jail believe legal experts. In a 2013 court case, another Miami citizen was convicted of armed robbery after threatening a convenient store clerk with his erect and “AIDS-infected penis” and was sentenced to 237 years in jail."
CALIFORNIA: PRO-CHOICE ACTIVIST PROUDLY BREAKS WORLD RECORD BY GETTING HER 27TH ABORTION,1084,"The historic operation was performed at the Sacramento Street Health Center and required Elena Travis, 34, to visit the abortion clinic three consecutive times because she was 24 weeks pregnant. Elena Travis, 34, a medical school student who hopes to one day perform abortions herself, believes abortion is a right and hopes to inspire other women to have it practiced on them by showing others that it is a safe and healthy procedure. Elena Travis had her first abortion at the age of 9 and says abortions have since been the ideal solution for her since she reacts negatively to birth control and emergency contraceptive pills. Although Travis says she loves the feeling of being pregnant and bearing life within her womb, she says she realizes that giving birth would only doom her child to “a life of misery and suffering” and be “an extra burden for the planet.” Other Pro-Choice activists on social media have even compared her to legendary feminists such as Margaret Sanger and Margaret Thatcher, although she claims she is just doing her part to make the world a better place."
WOMAN FOUND NOT CRIMINALLY RESPONSIBLE FOR 19 MURDERS DUE TO EXTREME PREMENSTRUAL SYNDROME,1498,"49-year old Jennifer Walters was accused of 19 homicides and 14 assaults committed between 2009 and 2019 in four various counties across Missouri. She pleaded that she suffered from Premenstrual dysphoric disorder (PMDD), an extreme version of premenstrual syndrome (PMS) approximately 500 times more intense, claiming her condition made her “completely lose control” in the week or two before her monthly period starts. The jury’s verdict came this morning after an 8-month long trial that she is “not criminally responsible on account of mental disorder” (NCRMD) on all 33 charges. Her lawyer, Mr. Michael Heinz, described the judgment as an important jurisprudence for the recognition of premenstrual disorder as a mental illness. Mr. Heinz says jokingly that he had to avoid meeting his client in the weeks before her period during the eight months the trial lasted. Three experts presented different psychiatric evaluations of the accused during the trial with several differences in their conclusions. Two of the experts judged she did “lose her capacity to distinguish right from wrong” one or two weeks per month while the third disagreed. All three recognized it was impossible to determine if she was suffering from PMDD at the time when the various crimes were committed, but described her as “highly unstable and potentially violent”. The judgment as caused a lot of reactions, and the state attorney in this case, Ms. Laura Myers, says she’s already considering appealing the decision."
MAN FORCED TO PAY $1.2M IN ALIMONY AFTER CHEATING ON WIFE WITH GHOST OF MARILYN MONROE USING A OUIJA BOARD,1167,"Norman O’Reilly, 67, was charged with a felony for committing adultery, engaging in extramarital sexual activities, and spending hundreds of thousands of dollars during his affair with the “ghost spirit” of Marilyn Monroe. The plaintiff’s attorney claimed that his client’s husband spent lavishly on wardrobes and trips to Las Vegas and had sex on numerous occasions with the Ouija board he used to contact the deceased actress during their 27-year-long marriage. The plaintiff also said that her husband had spent all of their retirement funds to buy lavish wardrobes, expensive jewelry and paid for luxury hotel suites in Las Vegas for his mistress. “He has a collection of 400 shoes I can’t even wear because they are to the measurements of Marilyn Monroe’s feet,” she admitted in court. Norman O’Reilly admitted to the affair in court explaining that the affair had cost him a fortune because of Marilyn’s “taste for luxury,” “expensive lifestyle” and craving for “champagne and caviar.” In a similar case in 2011, a husband was ordered to pay $30 million to his ex-wife after he admitted to having a three-year-long homosexual affair with a poster of Boy George."
UTAH FAMILY CLAIMS 15-YEAR-OLD SON TURNED GAY AFTER 5G CELL PHONE TOWER WAS INSTALLED NEAR HOME,1064,"Thomas McGuire, 45, and his wife Caroll McGuire, 41, noticed that their son was “behaving abnormally” only weeks after a 5G cell tower was installed next to their home. The McGuire family say their son started listening to “queer music” such as David Bowie, Prince, and the Back Street Boys in the weeks following the apparition of the 5G tower as well as using make-up and dressing in an “effeminate way.” Conspiracy theorists believe 5G towers can have disruptive effects on human health but could also be used by companies and governments for mind control and mind reading. “I have never been a conspiracy nut, except maybe for that fake moon landing hoax and, of course, 911 being an inside job, but my son’s homosexual symptoms have been well documented by 5G experts all over the world,” the teenager’s father added. Although experts believe that the fears around 5G causing homosexual tendencies are grossly overblown, one 2019 French study did show that 5G radio frequencies did increase the online consumption of male pornography in several test subjects."
WOMAN RUNS OVER HUSBAND 17 TIMES WITH PICKUP TRUCK AFTER RECEIVING STRAP-ON DILDO FOR CHRISTMAS,848,"Annabelle Stockton, 47, rammed her husband, Gerald Heinz, 53, into the garage door with their 1997 Dodge Ram 1500 after she was apparently displeased with the present she received on Christmas Day. Stockton then allegedly ran over her husband several times in front of family members and neighbors before fleeing the scene. Eyewitnesses also claim the victim was threatened by Stockton with a chainsaw as well as a blow torch before she decided to enter the vehicle and use it as a weapon. “It’s a good thing that women are terrible drivers or I would probably not be alive as we speak,” husband Gerald Heinz added jokingly. Although the husband admits the couple of twenty years has had its share of disagreements in the past, he has decided not to press charges for domestic assault and insists he should have bought a new vacuum cleaner instead."
TRANS SPECIES MAN WHO SELF-IDENTIFIES AS A DEER ACCIDENTALLY SHOT BY HUNTERS,1145,"William Tenenbaum, 31, is lying in critical condition according to medical staff at Allendale County Hospital after being mistaken for a deer by two local hunters. According to the two hunters, Tenenbaum was dressed and painted in the colors of a deer and was wearing antlers which made him unrecognizable to the two men. William Tenenbaum’s mother, Michelle, said that her son has always been socially awkward and struggled with making friends but has a great passion for nature and the outdoors. “When he was eight he believed he was a porcupine, then at 12 a squirrel, now he’s a deer. It could be worse, he could be a homosexual,” his mother argued when reached by phone. Tenenbaum’s mother admitted that her son’s life choices are eccentric and have necessitated some adaptation by the family. “On Thanksgiving Day, since deer don’t eat meat, we made him a salad of pine needles and pine cones which he seemed to enjoy,” she added. In 2016, William Tenenbaum made local headlines for breaking and entering into a deer farm and allegedly sexually assaulting several animals but was later released after the owner decided to drop the charges."
18-YEAR-OLD ARRESTED FOR BREAKING INTO HAIR SALON AND GIVING HIMSELF A HAIRCUT,827,"Timothy Heinz, 18, was highly intoxicated on crystal meth when he broke into the local business. Heinz told officers that he did not intend to burglarize the place but only to “give himself a haircut” according to the official police report. It is not currently known if Heinz suffers from mental health problems or if his behavior is solely due to his state of intoxication at the time. “I wish he had asked us for a free haircut, it would’ve saved me a hell lot of trouble and hundreds of thousands in damage claims,” owner Patrice O’Neal told reporters. The young man also shaved his chest, arms, legs, and pubic hair before Denver police arrested him according to released surveillance footage. Last week, a similar event occurred when a man broke into a Denver grocery store because he badly needed a roll of toilet paper."
"PAKISTANI MAN SENTENCED TO 1,000 LASHES FOR MASTURBATING TO DRAWING OF PROPHET MUHAMMAD",810,"The former student in graphic design at Lahore University apparently indulged in drawing erotic pictures of the prophet Muhammad in various sexual positions. The young man sometimes even drew the prophet in sexual acts with people, animals, and even home appliances such as a toaster and a vacuum cleaner. Abdullah Al Samir initially entered an insanity plea, claiming he has a mental disorder and was drunk and high when he made the illustrations to no avail. Although idolatry is prohibited by Sharia law and punishable by death, Judge El Hazim was lenient and only sentenced the young man to 1,000 lashes and chemical castration to “subdue his deviant sexual urges”. The last similar condemnation occurred in 1983 after a man was beheaded for tattooing a portrait of the prophet Muhammad onto his own penis."
ARIZONA TAXIDERMIST ARRESTED FOR STUFFING HIS DEAD WIFE AND KEEPING HER ON A COUCH IN HIS LIVING ROOM,991,"51-year old Maurice Paterson is a renowned taxidermist who earns a living by stuffing animals destined to be kept as hunting trophies or pet memorials. According to the police report, when his wife Mary died of breast cancer two years ago, he decided to memorialize her in his own unique way. Mr. Paterson stuffed his wife with incredible care before dressing her up and placing her in a sitting position on her usual couch. Frank Robbins, a friend of the accused, says the illusion was so perfect that he didn’t even know that Mary was dead. Coconino County Sheriff’s Office spokesman, Captain Dale McPhee, says they were tipped off after an accident finally revealed the woman’s condition. Mr. Paterson faces extremely serious criminal charges of desecration of a human corpse and abuse of a dead body. If found guilty on all charges, he faces a total of 20 years in prison and a fine of $150,000. His trial is set to begin in January at the Coconino County Superior Court, in Flagstaff.  "
OHIO WOMAN ACCUSED OF TRYING TO STEAL A CHRISTMAS TREE BY HIDING IT IN HER VAGINA,1896,"According to the police report, 43-year old Wanda Brown took a 7.5-Ft Slim Yuletide Pine Christmas Tree with her inside the store’s restrooms with the intent of inserting it entirely in her body cavities and steal it. Unfortunately for her, the pain caused by the insertion was too great and she lost consciousness before the end of the process. She was found lying bloodied and senseless on the floor in the middle of the restroom by other customers who immediately decided to call 911. Lucy Myers, one of the women who found Ms. Brown and called the paramedics, says she thought the woman had been the victim of an extremely savage aggression. Officers of the Cincinnati Police Department (CPD) were rapidly dispatched on the site expecting a manhunt for a sexual offender. According to CPD spokesman, Captain Terrell Harris, the officers were in disbelief when they saw the footage of the security cameras and understood that the woman’s wounds were self-inflicted during an ill-conceived criminal plan. Wanda Brown was transported to the University of Cincinnati Medical Center where doctors still consider her condition “critical but stable” and no longer fear for her life. She suffered from severe lacerations necessitating over 375 stitches and lost more than 2 liters of blood. She hasn’t regained consciousness yet, but doctors expect her to do so within a few days. Ms. Brown has a long criminal record including several larceny charges, as well as other crimes like possession of counterfeit documents and even impersonating a police officer. She will face two new charges of larceny and indecent exposure, but her lawyer has demanded a pŝychiatric evaluation to determine if she is fit to stand trial. The evaluation is set to take place after she regains consciousness and recovers from her injuries, which means her trial shouldn’t take place before February or March of next year."
FLORIDA FISHERMAN LOST AT SEA FOR 14 DAYS CLAIMS HE WAS SEXUALLY ASSAULTED BY MERMAIDS,1088,"Alvin McCallister, 72, was found on a small rocky islet 200 miles off the nearest coastline where he shipwrecked two weeks ago and managed to survive off of several seagulls, mussels, and urchins. McCallister, for whom doctors do not fear for his life, was found suffering from intense hallucinations possibly caused by dehydration and the toxins of unidentified mussels he consumed on the small islet. McCallister, who is believed to have ingurgitated some form of toxin such as lead or mercury found in dangerous quantities in certain varieties of mussels he possibly consumed, is still under psychiatric evaluation. “Although Mr. McCallister does present abnormal injuries and inflammation to the genital and anal area, it is highly unlikely that he was sexually exploited or sodomized by living sea creatures and these are possibly self-inflicted” explained one medical expert. Although McCallister’s mental state is presently unstable, doctors believe he should heal completely in the weeks to come after his body has expurgated the dangerous levels of toxins he has been exposed to."
NURSING HOME EMPLOYEE ADDICTED TO SEX FORCE-FED ELDERLY WITH VIAGRA,1173,"Giselle Hornby, 49, a nursing home aid at Parkview Nursing Center, has been arrested this week after multiple allegations of sexual assault and abuse. The abuses occurred during a three-year time period on the behalf of over 78 residents, male and female, aged from 72 to 103 years of age. Hornby is also accused of having given Viagra on a daily basis to a number of residents before forcing them into sexual intercourse without their consent. Although some residents openly enjoyed the abuse of the former nursing home aid and claim it was all done consensually, one resident admitted to reporters that he sincerely disliked the “weird sex toys” and the “anal stuff.” “She is the best thing that has happened to me since my wife passed away 35 years ago, but I admit having an erection 16 hours a day was a bit annoying,” one resident told local reporters. Investigators admit that even though no resident has officially filed a complaint against the former nursing aide she is still liable to criminal charges. Giselle Hornby remains in the Oklahoma County Detention Center on bail totaling $600,000 and could face up to a maximum of 1040 years in jail, believe experts."
WIFE OF APOLLO 15 ASTRONAUT CLAIMS HER HUSBAND WAS RAPED ON THE MOON,913,"Widow Gertrude Irwin, 93, says her husband James Benson Irwin was sexually assaulted while he was part of the ninth manned mission in the United States’ Apollo program and the fourth to land on the Moon. Irwin says the 50th-anniversary celebrations of the Apollo 11 landing and the MeToo movement has prompted her to come out and share the story of her husband. Irwin says her husband often complained about how his NASA partner would address sexual subjects and touch him in an inappropriate fashion during the 11-day-long trip. “Once Irwin told me how David kept masturbating and droplets of semen floated all across the shuttle,” she recounted, visibly disgusted. Their daughter, Eileen Irwin, who was also interviewed by the Houston Gazette warned reporters that her mother is currently “mentally unstable” and under “heavy medication.” No NASA spokesman was available for comments at the time of publication."
NEW ZEALAND: SERIAL SHEEP RAPIST SENTENCED TO LIFE IN PRISON,1107,"William Furphy, 63, a retired New Zealand farm worker has been arrested over 117 times for having sex in public with farm animals since 1993 but only convicted 37 times with no jail time. Judge Jane Seymour described Furphy as a repeat sexual offender who had no compassion for the harm he had inflicted upon his victims as well as no respect for New Zealand laws that sanction bestiality. William Furphy admitted himself in court that he never intended to stop and that all his sexual relations with the animals were consensual. Furphy also pleaded that the animals enjoyed it and that he had sexual relationships with them because the animals “practically begged for it.” “My family has been herding sheep for generations. I understand their needs and so I give them what they want” he added, to a visibly annoyed judge. Judge Jane Seymour sentenced William Furphy to life with no parole and a minimum one-year sentence for every conviction he had been prosecuted for since 1993 for a grand total of 37 years, the most severe criminal sentence in New Zealand since the death penalty was abolished in 1989."
TEXAS: 14-YEAR-OLD BOY MIRACULOUSLY CURED OF HOMOSEXUALITY AFTER ELECTROSHOCK THERAPY,1204,"The new experimental electroshock therapy, which originates from China where the treatment takes place in public, government-run hospitals and in private clinics, is the first of its kind to be performed on the American soil. Doctors at the Dallas Baptist Hospital have allegedly seen major progress in the young man’s behavior, claiming that his “homosexual urges” have also undergone a dramatic drop. Dr. Erich von Eisenstein explained that the therapy can sometimes cause “important neurological disorders” but that these are “temporary” and can be explained by the high-frequency voltage applied to the brain tissue through the scalp of the patient. “Through induction, this new technology can transmit high-frequency voltage of up to 35 000 volts at a time during an extremely short period calculated in milliseconds, and which, if prolonged, would cause permanent brain damage or even death,” warned Dr. Eiseintein. The former leader of the People’s Republic of China, Chairman Mao Zedong, was a fierce proponent of electroshock therapy treatment which he encouraged during China’s cultural revolution, a period during which homosexuality was declared a “mental illness” and a “capitalist disease.”"
BINGE EATER HOSPITALIZED AFTER GOBBLING UP MORE THAN 30 LBS OF URINAL DEODORIZERS,1511,"64-year old Marius Hanson, from Freeport in Illinois, works as a janitor in a retirement home and he was found unconscious around 11 PM last night by one of his coworkers. He’s known for suffering from binge eating disorder (BED), which has led him to eat compulsively several things on his worksite in the past, including toilet paper, plastic syringes, disposable diapers, and even a couple of mops heads. Eric Fraser, the colleague who found him inert next to an empty box of chemical deodorizers says he immediately realized what had happened. Mr. Fraser rapidly called 911 before performing a heart massage on his colleague until the paramedics arrived a few minutes later. Luckily, Mr. Hansen was transported to the hospital, where doctors were rapidly able to stabilize him and treat his poisoning. He had even regained consciousness this morning and suffered from no apparent consequences from his ordeal. Every year, thousands of Americans are hospitalized due to the consequences of binge eating disorder, a problem estimated to affect around 90,000 across the U.S. While most of these cases involve actual food or at least edible items, several dozen cases every year involve non-edible or even poisonous products. Over the last few years, some cases have involved things as various as foam padding, cd’s, cigarette butts, nail varnish, and even lightbulbs. Even if most victims are able to survive and even cure of BED, more the 300 Americans die every year from eating dangerous or poisonous items."
SAUDI ARABIA: MAN’S HAND CUT OFF FOR MASTURBATING DURING RAMADAN,1175,"The man caused a commotion last week as he exhibited his genitals while masturbating during prayer time in a large mosque of the Al Bahah area, creating a wave of panic amongst fellow worshippers who exited the mosque in great numbers reports the Riyad Herald. The man’s family that claims that he is sick and possessed by an evil jinn (spirit) also said he had no control over his left hand and masturbated often, even while reading the Quran, during prayer time and at the mosque. “We were also ordered to kill most of our goats because he had haraam (improper) relations with them. My son’s disease has brought shame and poverty to our family,” she added in tears. Judge Muhammad Al-Wahari’s decision to amputate was received as a merciful one for the severity of the crime. “Although the disruptive nature and the obscenity of the crime should be harshly punished, I will be tolerant in my judgment and only condemn the accused to be amputated of his left hand,” judge Al-Wahari said in court. The judge also advised 600 lashes for incommoding the members of the mosque and highly suggested consulting an exorcist to treat the young man’s “indecent and obscene behavior”."
"FBI SEIZES OVER 3,000 PENISES DURING RAID AT MORGUE EMPLOYEE’S HOME",1171,"The Federal Bureau of Investigation suspected 54-year old Dave Murray, an employee of the Harris County Morgue, of being implicated in an organ trafficking network. Investigating several reports of missing organs and body parts, dozens of agents raided his residence this morning, hoping to find evidence of his involvement in the crimes. What they found on the site was a lot more disturbing than what they expected, as the FBI spokesman Andy Ramirez described the scene in an interview with WNTV-4. According to Agent Ramirez, the accused rapidly confessed everything as soon as he was arrested. It took the FBI more than seven hours to gather all the organs and other pieces of evidence that were found on the site. A total of 53 criminal charges have already been filed against Mr. Murray and hundreds more could be filed over the next few days. An anonymous FBI source told WNTV-4 that the number of charges could reach over 3,000. Dave Murray will remain in custody for the moment as a psychiatric evaluation has been ordered to determine if he’s fit to stand trial. If he is considered fit, he should appear in court in October for the beginning of the procedures."
BABYSITTER TRANSPORTED TO HOSPITAL AFTER INSERTING A BABY IN HER VAGINA,1380,"Latifah Brown called 911 around 9:30 PM last night, reporting that she had a baby stuck in her vagina. The operator first assumed that she was giving birth at home and dispatched an ambulance to the site. The paramedics had quite a surprise when they arrived on the site and saw what was actually happening. One of the paramedics, Brian Whitmore, related the incident in an interview with WBNS-10 TV. The paramedics spent more than an hour on the site trying to release the child from his difficult position but were unable to get the toddler out. Ms. Brown and the child were finally transported to the hospital, where doctors were able to separate them after a delicate operation. The young boy suffers from a dislocated hip, but doctors don’t think he will suffer any sequelae from the incident. The babysitter was interrogated by police and confessed to deliberately inserting the child in her vaginal cavity. She explained that she was feeling depressed after her doctor told her she could never have children and wanted to know how it felt to give birth. Ms. Brown now faces a total of 11 criminal charges, including aggravated child neglect causing bodily harm, and could spend up to 65 years in prison. Her lawyer has asked for a psychiatric evaluation, claiming that she isn’t fit to stand trial. Depending on the results of the evaluation, her trial could begin in June."
DEATH ROW INMATE EATS AN ENTIRE BIBLE AS HIS LAST MEAL,1186,"The prison guards of the William C. Holman Correctional Facility thought he wanted to pray and repent, so they gave him an old copy of the King James Bible. Against all expectations, the condemned murderer began tearing up the holy book and eating it. It took hours of chewing and swallowing small pieces of paper, but Mr. Morris ate the totality of the 1200-page book, including the cover. Walter Henri, the prison guard who handed him the old and worn out Bible, says the inmate seemed to “savor every bite”. Holman Prison director, Frank Davis, says the staff decided to let the prisoner eat the Bible because it didn’t violate the establishment’s “last meal policy”. In most states and various countries where the death penalty is legal, it’s customary to give sentenced prisoners a special last meal at their request. Restrictions do apply, concerning mostly the legality, the accessibility and value of the meal. Despite its unusual nature, Mr. Morris’ choice of meal was “locally accessible and worth less than 40$”, making it conform to the rules of Alabama correctional facilities. Jeremy Morris is expected to be executed tomorrow for the killing of two Catholic nuns in 2007."
WOMAN ARRESTED FOR TRAINING SQUIRRELS TO ATTACK HER EX-BOYFRIEND,1352,"The victim, 51-year-old James Robinson, was presumably attacked by the rodents on more than a dozen occasions over the last month. These attacks caused him many serious injuries, including the loss of two fingers and one testicle, bitten off by his attackers. The poor man had no idea why squirrels kept attacking him until he saw his ex-girlfriend, a former circus animal trainer, cheering the animals during one of the attacks. Realizing that his life could be in danger, Mr. Robinson filed a complaint with the police who later paid a visit to Ms. Smith. In her residence, they found a dozen cages, holding a total of 27 squirrels. They also found two training dummies with pictures of Mr. Robinson taped over their faces. Detroit Police Chief James Craig confirmed that Janice Smith had admitted that she was responsible for the attacks and confessed her strange plot. The 45-year old woman is now facing a variety of criminal charges linked to criminal harassment and using animals as weapons. Janice Smith’s lawyers have demanded for her to undergo a psychological evaluation, claiming that she was unfit to stand trial. They say that her choice of training squirrels instead of dogs or bears suggests that she might be suffering from mental problems. If she is judged fit to stand trial, Ms. Smith will be facing a maximum of 65 years in prison."
