Title,Publishing Date,Source
California resident is first potential community-spread coronavirus case,02/26/20,https://www.politico.com/news/2020/02/26/california-resident-is-first-potential-community-spread-coronavirus-case-117814
"U.S. tops grim coronavirus milestone: 1,000 cases",03/10/20,https://www.politico.com/news/2020/03/10/coronavirus-cases-united-states-125233
Auto industry could shift to make ventilators,03/18/20,https://www.politico.com/news/2020/03/18/auto-industry-could-shift-to-make-ventilators-136256
WHO to resume hydroxychloroquine trial,06/03/20,https://www.politico.com/news/2020/06/03/who-to-resume-hydroxychloroquine-trial-298575
Britain’s social distancing rule under review,06/14/20,https://www.politico.com/news/2020/06/14/britains-social-distancing-rule-under-review-317218
SCOTUS won’t face abortion case after lower court eases Texas’ pandemic ban,04/14/20,https://www.politico.com/news/2020/04/14/supreme-court-abortion-texas-186294
FDA spells out guidelines for approving Covid-19 vaccines,06/30/20,https://www.politico.com/news/2020/06/30/fda-guidelines-coronavirus-vaccines-345527
"Outside experts could decide who gets Covid vaccines first, NIH chief says",07/02/20,https://www.politico.com/news/2020/07/02/outside-experts-could-decide-who-gets-covid-vaccines-first-nih-chief-says-348176
Trump administration to expand strategic stockpile for pandemic needs,05/14/20,https://www.politico.com/news/2020/05/14/trump-administration-expanding-national-stockpile-258775
Melinda Gates gives Trump administration 'D-minus' for coronavirus response,05/07/20,https://www.politico.com/news/2020/05/07/melinda-gates-coronavirus-trump-d-243695
U.S. officials praise Chinese transparency on virus — up to a point,01/29/20,https://www.politico.com/news/2020/01/29/officials-praise-china-transparency-virus-108926
State and local officials shift to more aggressive coronavirus measures,03/10/20,https://www.politico.com/news/2020/03/10/officials-aggressive-coronavirus-measures-125095
Public health experts are now the bad guys,04/21/20,https://www.politico.com/news/2020/04/21/public-health-experts-are-now-the-bad-guys-198174
Trump touts New York coronavirus trials as progress against pandemic,03/23/20,https://www.politico.com/news/2020/03/23/trump-touts-new-york-coronavirus-trials-as-progress-against-pandemic-145714
How the drug industry got its way on the coronavirus,03/05/20,https://www.politico.com/news/2020/03/05/coronavirus-drug-industry-prices-122412
Medicare diabetes prevention program helps a few hundred instead of hundreds of thousands,10/22/19,https://www.politico.com/news/2019/10/22/medicare-diabetes-hhs-055006
"Democratic candidates, Trump agree: Their medical records are none of your business",02/19/20,https://www.politico.com/news/2020/02/19/2020-democrats-medical-histories-116039
Judges block 3 states from enforcing abortion bans pegged to pandemic,03/30/20,https://www.politico.com/news/2020/03/30/judge-lifts-texas-abortion-ban-pegged-to-coronavirus-pandemic-156210
"Iran leader refuses U.S. help, citing virus conspiracy theory",03/22/20,https://www.politico.com/news/2020/03/22/coronavirus-iran-conspiracy-theory-141188
"Health officials shift tone on coronavirus, say elderly and sick at risk",03/08/20,https://www.politico.com/news/2020/03/08/health-officials-coronavirus-elderly-sick-risk-123889
"Tracking the virus may require 300,000 workers. We're nowhere close.",04/21/20,https://www.politico.com/news/2020/04/21/tracking-coronavirus-workforce-does-not-exist-197622
Trump threatens to cut California funding over abortion coverage,01/24/20,https://www.politico.com/news/2020/01/24/abortion-california-donald-trump-103501
"Court backs Texas pandemic abortion ban, citing emergency powers",04/07/20,https://www.politico.com/news/2020/04/07/court-backs-texas-pandemic-abortion-ban-citing-emergency-powers-173419
Abortion providers ask Supreme Court to ease pandemic-related ban,04/11/20,https://www.politico.com/news/2020/04/11/abortion-providers-ask-supreme-court-to-ease-pandemic-related-ban-179907
FDA turns to Twitter to help track testing supply shortages,03/18/20,https://www.politico.com/news/2020/03/18/fda-twitter-coronavirus-testing-136014
"Commission still talking to vax companies, while U.S., U.K. secure deals",07/23/20,https://www.politico.com/news/2020/07/23/european-commission-vax-companies-379866
Trump hints at using federal programs to provide coverage after Obamacare decision,04/01/20,https://www.politico.com/news/2020/04/01/trump-obamacare-coronavirus-160732
State vaping bans spur a backlash from anti-tobacco advocates,09/26/19,https://www.politico.com/news/2019/09/26/e-cigarettes-vaping-backlash-fears-003677
House to vote on Pelosi drug pricing bill next week,12/05/19,https://www.politico.com/news/2019/12/05/house-to-vote-on-pelosi-drug-pricing-bill-next-week-076299
Trump bets on Washington outsider to lead FDA amid political battles,11/01/19,https://www.politico.com/news/2019/11/01/trump-bets-on-washington-outsider-to-lead-fda-amid-political-battles-064101
"Medicare chief sought to bring complaints against previous boss, as well",12/10/19,https://www.politico.com/news/2019/12/10/seema-verma-tom-price-081059
The glaring loophole in U.S. virus response: Human error,03/02/20,https://www.politico.com/news/2020/03/02/loophole-coronavirus-response-human-error-118491
Could tobacco cure coronavirus? Don’t laugh.,02/15/20,https://www.politico.com/news/2020/02/15/could-tobacco-cure-coronavirus-115329
Poll: Trump's coronavirus treatment advice more harmful than helpful,05/05/20,https://www.politico.com/news/2020/05/05/poll-trump-coronavirus-treatment-advice-harmful-237400
Hospitals wrestle with Trump's call to scrap elective surgeries,03/29/20,https://www.politico.com/news/2020/03/29/hospitals-elective-surgeries-coronavirus-152509
Governors release new plan for reopening — and suggest few states are ready,04/22/20,https://www.politico.com/news/2020/04/22/governors-reopening-plan-201046
Trump’s dispute with Azar gives new life to drug pricing plan,01/24/20,https://www.politico.com/news/2020/01/24/trump-international-drug-pricing-plan-103885
Trump pushes forward conservative transformation of Medicaid,01/30/20,https://www.politico.com/news/2020/01/30/medicaid-spending-plan-109460
"‘Block grants’ no more: Trump's Medicaid overhaul has new name, same goals",01/29/20,https://www.politico.com/news/2020/01/29/trump-medicaid-overhaul-block-grants-108882
The next coronavirus hot spots are in states that aren’t testing enough,03/31/20,https://www.politico.com/news/2020/03/31/testing-coronavirus-blindspots-157993
Hospitals gird for coronavirus surge after years of cutbacks,03/10/20,https://www.politico.com/news/2020/03/10/hospital-coronavirus-cutbacks-124819
HHS watchdog vows independence amid Trump actions,05/26/20,https://www.politico.com/news/2020/05/26/hhs-watchdog-vows-independence-amid-trump-actions-282249
How Pete Buttigieg would lower drug prices,10/07/19,https://www.politico.com/news/2019/10/07/pete-buttigieg-drug-prices-policy-036409
Health officials: Trump immigration order could be illegal,10/11/19,https://www.politico.com/news/2019/10/11/trump-immigrants-health-insurance-illegal-044716
What you need to know about the malaria drugs Trump keeps touting,04/06/20,https://www.politico.com/news/2020/04/06/malaria-drug-coronavirus-trump-hydroxychloroquine-169103
'Surprise' billing fix could hitch ride on next coronavirus relief bill,04/09/20,https://www.politico.com/news/2020/04/09/billing-coronavirus-relief-bill-178234
Public health officials prod Trump’s team for minority data,04/14/20,https://www.politico.com/news/2020/04/14/trump-minority-data-coronavirus-185074
America’s told-you-so moment: How we botched the reopening,07/01/20,https://www.politico.com/news/2020/07/01/coronavirus-reopening-347465
U.S. isn’t ready to detect stealth coronavirus spread,02/26/20,https://www.politico.com/news/2020/02/26/coronavirus-cdc-117779
Trump speech sets off new alarms among public health experts,03/12/20,https://www.politico.com/news/2020/03/12/trump-speech-sets-off-new-alarms-among-public-health-experts-127167
'Immunity passports' won't reopen America,05/18/20,https://www.politico.com/news/2020/05/18/immunity-passports-reopen-america-264392
E-cig industry fractures over looming laws as Big Tobacco plays the long game,10/17/19,https://www.politico.com/news/2019/10/17/e-cig-tobacco-fda-050357
'So selfish': Northam raps anti-quarantine protesters,04/21/20,https://www.politico.com/news/2020/04/21/ralph-northam-sheter-in-place-protesters-198625
CDC director breaks with Trump on claim that border wall will help stop coronavirus,03/10/20,https://www.politico.com/news/2020/03/10/cdc-director-border-wall-coronavirus-125007
'Crazy thing to do': Health experts alarmed by Trump's use of unproven drug,05/18/20,https://www.politico.com/news/2020/05/18/trump-hydroxychlrorquine-health-experts-267066
Liberal California looks to get tougher on homelessness,12/05/19,https://www.politico.com/news/2019/12/05/california-homelessness-tactics-076669
De Blasio asks Trump to send military to New York,03/22/20,https://www.politico.com/news/2020/03/22/de-blasio-trump-military-new-york-141760
Trump administration requires insurers to provide free antibody tests,04/11/20,https://www.politico.com/news/2020/04/11/trump-administration-requires-insurers-to-provide-free-antibody-tests-180009
How Warren could pay for 'Medicare for All',10/21/19,https://www.politico.com/news/2019/10/21/elizabeth-warren-medicare-health-care-2020-053778
U.S. to evacuate passengers from coronavirus cruise,02/15/20,https://www.politico.com/news/2020/02/15/coronavirus-us-to-evacuate-passengers-diamond-princess-115403
FDA authorizes emergency use of coronavirus drug remdesivir,05/01/20,https://www.politico.com/news/2020/05/01/fda-authorizes-remdesivir-coronavirus-229347
"European Union science chief resigns, slamming bloc’s coronavirus response",04/07/20,https://www.politico.com/news/2020/04/07/eu-science-chief-resigns-slamming-blocs-coronavirus-response-174108
Birx warns against 'false sense of security' that outbreak will wane this summer,06/02/20,https://www.politico.com/news/2020/06/02/deborah-birx-coronavirus-outbreak-summer-296490
U.S. coronavirus cases surpass 2 million,06/11/20,https://www.politico.com/news/2020/06/11/us-coronavirus-cases-surpass-2m-312718
No 'magic pill': The fight over unproven drugs for coronavirus,04/02/20,https://www.politico.com/news/2020/04/02/coronavirus-drugs-fda-162411
White House to ask Congress for emergency coronavirus funding,02/22/20,https://www.politico.com/news/2020/02/22/emergency-coronavirus-funding-116761
UK trial on hydroxychloroquine: ‘It doesn’t work’,06/05/20,https://www.politico.com/news/2020/06/05/uk-trial-on-hydroxychloroquine-it-doesnt-work-303275
Trump administration readies PPE shipments to nursing homes ravaged by virus,04/30/20,https://www.politico.com/news/2020/04/30/ppe-nursing-homes-coronavirus-226675
‘Hunker down’: U.S. scrambles to stem virus spread through extreme measures,03/15/20,https://www.politico.com/news/2020/03/15/fauci-warns-spike-coronavirus-deaths-130162
Labor's civil war over 'Medicare for All' threatens its 2020 clout,02/18/20,https://www.politico.com/news/2020/02/18/medicare-for-all-labor-union-115873
"Escaping the coronavirus 'petri dish': Doctor, lawmakers seek evacuations from quarantined cruise",02/14/20,https://www.politico.com/news/2020/02/14/escaping-the-coronavirus-petri-dish-doctor-lawmakers-seek-evacuations-from-quarantined-cruise-115143
The coronavirus: Live updates on the response to the epidemic,03/02/20,https://www.politico.com/news/2020/03/02/coronavirus-updates-news-trump-administration-response-118791
Big jump in teen e-cigarette use despite public outcry over vaping perils,12/05/19,https://www.politico.com/news/2019/12/05/big-jump-in-teen-e-cigarette-use-despite-public-outcry-over-vaping-perils-076423
Dubious history for leader of new made-in-America drug venture,05/19/20,https://www.politico.com/news/2020/05/19/trump-administration-awards-350m-contract-to-ramp-up-us-drug-manufacturing-267841
Democrats say HHS stonewalling probe into Verma’s PR contracts,12/17/19,https://www.politico.com/news/2019/12/17/seema-verma-public-relations-contracts-086760
"For jobless Americans, Obamacare is still a potential lifeline",04/06/20,https://www.politico.com/news/2020/04/06/obamacare-unemployment-coronavirus-170680
Trump's immigration crackdown could hurt coronavirus containment efforts,03/17/20,https://www.politico.com/news/2020/03/17/trump-immigration-coronavirus-134112
Health care lobby urges Congress to foot the bill for coronavirus quarantines,03/02/20,https://www.politico.com/news/2020/03/02/health-care-lobby-coronavirus-quarantines-funding-118880
States brace for disasters as pandemic collides with hurricane season,06/01/20,https://www.politico.com/news/2020/06/01/pandemic-coronavirus-hurricane-season-291643
Congress' health agenda barrels toward 2020 buzz saw,01/07/20,https://www.politico.com/news/2020/01/07/congress-health-agenda-2020-095005
Trump administration finalizing Medicaid block grant plan targeting Obamacare,01/23/20,https://www.politico.com/news/2020/01/23/trump-targeting-obamacare-102887
Exclusive: Email crash impeded HHS response to coronavirus,03/10/20,https://www.politico.com/news/2020/03/10/email-crash-coronavirus-hhs-125302
Vague testing guidance hinders business reopenings,06/02/20,https://www.politico.com/news/2020/06/02/vague-testing-guidance-business-reopenings-296312
"Virus hunters rely on faxes, paper records as more states reopen",05/10/20,https://www.politico.com/news/2020/05/10/coronavirus-health-records-245483
Piecemeal testing flusters officials tracking coronavirus pandemic,04/02/20,https://www.politico.com/news/2020/04/02/testing-coronavirus-gaps-162360
Confusion as Britain publishes lockdown exit plan,05/11/20,https://www.politico.com/news/2020/05/11/confusion-britainlockdown-exit-plan-249576
Top Trump critic set to testify before close ally sparks tensions on Capitol Hill,05/13/20,https://www.politico.com/news/2020/05/13/eshoo-bright-testify-257488
Virus hot spots in South poised for disproportionate suffering,04/03/20,https://www.politico.com/news/2020/04/03/coronavirus-rural-south-164225
Trump abandons sweeping vape ban with new slimmed-down rules,12/31/19,https://www.politico.com/news/2019/12/31/trump-abandons-sweeping-vape-ban-with-new-slimmed-down-rules-091864
Azar in the crosshairs for delays in virus tests,03/02/20,https://www.politico.com/news/2020/03/02/azar-crosshairs-delays-coronavirus-tests-118796
U.S. waiting to learn if it's part of mission to assess coronavirus outbreak,02/03/20,https://www.politico.com/news/2020/02/03/cdc-wuhan-coronavirus-110550
White House weighing plan to replace Azar,04/25/20,https://www.politico.com/news/2020/04/25/white-house-replace-alex-azar-208151
White House moves up meeting with warring health officials,12/11/19,https://www.politico.com/news/2019/12/11/white-house-moves-up-meeting-with-warring-health-officials-082588
PhRMA ends funding for high-profile addiction treatment group,11/25/19,https://www.politico.com/news/2019/11/25/phrma-funding-addiction-treatment-073413
The unlikely alliance trying to rescue workplace health insurance,04/28/20,https://www.politico.com/news/2020/04/28/washington-groups-fight-for-bailout-employee-health-insurance-215981
Coronavirus emergency bill stalled over vaccine cost concerns,03/03/20,https://www.politico.com/news/2020/03/03/coronavirus-emergency-bill-119729
Trump sticks embattled health chief with coronavirus response,01/30/20,https://www.politico.com/news/2020/01/30/trump-azar-coronavirus-109809
Bad state data hides coronavirus threat as Trump pushes reopening,05/27/20,https://www.politico.com/news/2020/05/27/bad-state-coronavirus-data-trump-reopening-286143
"Disabled, elderly going without home care amid shortage of protective gear and tests",05/03/20,https://www.politico.com/news/2020/05/03/home-care-coronavirus-229723
New FDA chief plans for 'the most serious scenarios' of coronavirus outbreak,01/31/20,https://www.politico.com/news/2020/01/31/fda-coronavirus-outbreak-stephen-hahn-110114
Coronavirus threat gives strapped state health agencies a new crisis,02/27/20,https://www.politico.com/news/2020/02/27/coronavirus-health-agencies-118039
Black communities at heart of Floyd protests face 'pandemic within a pandemic',06/03/20,https://www.politico.com/news/2020/06/03/black-communities-coronavirus-protest-299257
Where coronavirus could find a refuge: Native American reservations,03/28/20,https://www.politico.com/news/2020/03/28/native-americans-coronavirus-152579
How coronavirus is changing access to abortion,05/21/20,https://www.politico.com/news/2020/05/21/how-coronavirus-is-changing-access-to-abortion-273193
Trump warns against panic amid news of first U.S. coronavirus death,02/29/20,https://www.politico.com/news/2020/02/29/coronavirus-lab-tests-fda-118316
CDC releases scaled-back guidance on reopening after White House blocked earlier release,05/14/20,https://www.politico.com/news/2020/05/14/cdc-guidance-reopening-coronavirus-259565
Frustrated doctors push administration to reveal which hospitals are getting remdesivir — and why,05/07/20,https://www.politico.com/news/2020/05/07/trump-administration-remdesivir-hospitals-243833
Trump drops a time bomb on WHO with deadline for changes,05/19/20,https://www.politico.com/news/2020/05/19/trumps-new-coronavirus-battle-timing-of-the-post-mortem-268232
The Trump administration has yet to pay out billions in emergency health aid,06/02/20,https://www.politico.com/news/2020/06/02/emergency-health-aid-coronavirus-297701
Senate Democrats fail in bid to block Trump’s Obamacare opt-out,10/30/19,https://www.politico.com/news/2019/10/30/obamacare-opt-out-061815
"Proposed HHS rule would roll back LGBTQ protections in adoption, foster care",11/01/19,https://www.politico.com/news/2019/11/01/trump-hhs-lgbtq-children-064135
Accuracy of rapid coronavirus test called into question by NYU study,05/13/20,https://www.politico.com/news/2020/05/13/rapid-coronavirus-test-accuracy-nyu-study-256351
Trump's next health care move: Giving Silicon Valley your medical data,02/19/20,https://www.politico.com/news/2020/02/19/trump-silicon-valley-medical-115879
Why the U.S. isn’t on track to open up,04/07/20,https://www.politico.com/news/2020/04/07/coronavirus-testing-173607
Pelosi brokers deal with liberals on drug pricing bill,12/10/19,https://www.politico.com/news/2019/12/10/pelosi-brokers-tentative-deal-with-liberals-on-drug-pricing-bill-081709
Vaping crisis exposes Republican divide over regulation,10/01/19,https://www.politico.com/news/2019/10/01/vaping-crisis-republicans-regulation-016526
Trump's dialed-back vaping ban angers anti-tobacco groups,01/02/20,https://www.politico.com/news/2020/01/02/trump-vaping-ban-092827
"How states are responding to coronavirus, in 7 maps",03/24/20,https://www.politico.com/news/2020/03/24/coronavirus-state-response-maps-146144
U.S. life expectancy increases for first time in 4 years,01/30/20,https://www.politico.com/news/2020/01/30/us-life-expectancy-increases-for-first-time-in-4-years-109397
Some states are taking small steps to reopen. Here's what they're doing.,04/18/20,https://www.politico.com/news/2020/04/18/some-states-taking-steps-to-reopen-193611
Menthol ban gains momentum among black lawmakers,01/10/20,https://www.politico.com/news/2020/01/10/menthol-ban-gains-momentum-among-black-lawmakers-097286
Poop could help stop the pandemic. Really.,05/01/20,https://www.politico.com/news/2020/05/01/cdc-human-waste-coronavirus-222253
Britain faces testing crunch as crisis worsens,04/01/20,https://www.politico.com/news/2020/04/01/britain-faces-testing-crunch-as-crisis-worsens-160903
The shadow coronavirus czar,03/15/20,https://www.politico.com/news/2020/03/15/shadow-coronavirus-czar-scott-gottlieb-129563
Trump called PPE shortages 'fake news.' Health care workers say they're still a real problem.,04/26/20,https://www.politico.com/news/2020/04/26/trump-ppe-fake-news-207523
4 things to know about Trump's emergency plan on coronavirus,03/13/20,https://www.politico.com/news/2020/03/13/4-things-to-know-about-trumps-emergency-plan-on-coronavirus-128963
Health care data-sharing rules touch off intense lobbying fight,01/15/20,https://www.politico.com/news/2020/01/15/health-care-data-sharing-rules-touch-off-intense-lobbying-fight-099289
Health care data-sharing rules touch off intense lobbying fight,01/15/20,https://www.politico.com/news/2020/01/15/health-care-data-sharing-rules-touch-off-intense-lobbying-fight-099289
NIDA director: New pain meds are still years away,01/08/20,https://www.politico.com/news/2020/01/08/nida-director-new-pain-meds-are-still-years-away-096171
A lottery for ventilators? Hospitals prepare for ethical conundrums,03/27/20,https://www.politico.com/news/2020/03/27/venitilators-coronavirus-lottery-152574
"For Obamacare’s next act, look to the history books",03/23/20,https://www.politico.com/news/2020/03/23/obamacare-next-act-history-books-142164
America's new opioid crisis,04/10/20,https://www.politico.com/news/2020/04/10/america-new-opioid-crisis-179270
Does telehealth save money? The jury’s still out.,10/02/19,https://www.politico.com/news/2019/10/02/telehealth-save-money-bill-021276
‘HHS has been kicked in the teeth’,04/28/20,https://www.politico.com/news/2020/04/28/hhs-coronavirus-218923
State Department urges against travel to China,01/30/20,https://www.politico.com/news/2020/01/30/state-department-urges-against-travel-to-china-109807
Watch here: Harvard and POLITICO present The Forum,12/03/19,https://www.politico.com/news/2019/12/03/watch-here-harvard-and-politico-present-the-forum-072876
Health professionals warn of ‘explosion’ of coronavirus cases in minority communities,04/06/20,https://www.politico.com/news/2020/04/06/coronavirus-demographics-170353
"Trump officials, health experts worry coronavirus will set back opioid fight",04/10/20,https://www.politico.com/news/2020/04/10/trump-officials-health-experts-worry-coronavirus-will-set-back-opioid-fight-179257
Exclusive: Top drug lobbyist to depart next year,10/08/19,https://www.politico.com/news/2019/10/08/exclusive-top-drug-lobbyist-to-depart-next-year-038747
Health workers fear U.S. hospitals will become coronavirus hot spots,03/25/20,https://www.politico.com/news/2020/03/25/health-workers-hospitals-coronavirus-147398
The ‘hard slog’ of waiting for a coronavirus vaccine,06/10/20,https://www.politico.com/news/2020/06/10/the-hard-slog-of-waiting-for-a-coronavirus-vaccine-310735
Why one breakthrough drug won't end the pandemic,04/30/20,https://www.politico.com/news/2020/04/30/remdesivir-drug-coronavirus-227208
House tobacco bill revives talk of nicotine limits,02/27/20,https://www.politico.com/news/2020/02/27/house-tobacco-bill-revives-talk-of-nicotine-limits-117908
Opinion | We Need an Army of Health Workers. So Let’s Get the Army to Train One.,04/03/20,https://www.politico.com/news/agenda/2020/04/03/army-of-health-workers-163557
What a pandemic happy hour looks like,06/12/20,https://www.politico.com/video/2020/06/12/what-a-pandemic-happy-hour-looks-like-077911
The Secret to Saving the Lives of Black Mothers and Babies,12/15/19,https://www.politico.com/news/magazine/2019/12/15/black-mothers-matter-079532
The Dangerous Race for the Covid Vaccine,07/07/20,https://www.politico.com/news/magazine/2020/07/07/vaccine-race-covid-national-pride-348072
How Baltimore Is Experimenting Its Way Out of the Food Desert,01/23/20,https://www.politico.com/news/magazine/2020/01/23/baltimore-food-desert-policy-100121
Esper eyes $2.2 billion cut to military health care,08/16/20,https://www.politico.com/news/2020/08/16/esper-eyes-22-billion-cut-military-health-care-395578
Medical journals retract two influential coronavirus studies,06/04/20,https://www.politico.com/news/2020/06/04/medical-journals-retract-two-influential-coronavirus-studies-302008
Sanders campaign privately urges restraint after Clinton attack,01/21/20,https://www.politico.com/news/2020/01/21/sanders-campaign-urges-restraint-clinton-101799
Medicare for All’s jobs problem,11/25/19,https://www.politico.com/news/agenda/2019/11/25/medicare-for-all-jobs-067781
Three minutes (and counting) on Covid drugs,06/16/20,https://www.politico.com/video/2020/06/16/three-minutes-and-counting-on-covid-drugs-078260
When Can America Reopen From Its Coronavirus Shutdown?,04/02/20,https://www.politico.com/news/magazine/2020/04/02/coronavirus-economy-reopen-deaths-balance-analysis-159248
Power to the people: Bernie calls for federal takeover of electricity production,02/02/20,https://www.politico.com/news/2020/02/02/bernie-sanders-climate-federal-electricity-production-110117
How the $2 trillion deal came together — and nearly fell apart,03/26/20,https://www.politico.com/news/2020/03/26/inside-the-10-days-to-rescue-the-economy-149718
Read: Tech CEOs' opening statements for Wednesday's tech antitrust hearing,07/28/20,https://www.politico.com/news/2020/07/28/tech-ceo-antitrust-hearing-opening-statement-385233
Former tax lobbyist goes to prison for filing false tax returns,12/16/19,https://www.politico.com/newsletters/politico-influence/2019/12/16/former-tax-lobbyist-goes-to-prison-for-filing-false-tax-returns-783753
The extraordinary drama inside HHS,12/09/19,https://www.politico.com/newsletters/politico-pulse/2019/12/09/the-extraordinary-drama-inside-hhs-783455
POLITICO Playbook PM: What Ivanka said about Rudy,12/20/19,https://www.politico.com/newsletters/playbook-pm/2019/12/20/what-ivanka-said-about-rudy-487959
Sanders edges Buttigieg in New Hampshire,02/12/20,https://www.politico.com/newsletters/morning-score/2020/02/12/sanders-edges-buttigieg-in-new-hampshire-785321
"CORONAVIRUS pressure on economy, politics — KAMALA backs BIDEN — NEWSOM reveals financials — LACEY under runoff bar — DIEP on the bubble",03/09/20,https://www.politico.com/newsletters/california-playbook/2020/03/09/coronavirus-pressure-on-economy-politics-kamala-backs-biden-newsom-reveals-financials-lacey-under-runoff-bar-diep-on-the-bubble-488511
Who’s on Trump’s panel of advisers on reopening economy,04/15/20,https://www.politico.com/newsletters/politico-influence/2020/04/15/whos-on-trumps-panel-of-advisers-on-reopening-economy-786898
Business liability fight brews inside the Beltway,05/04/20,https://www.politico.com/newsletters/morning-shift/2020/05/04/business-liability-fight-brews-inside-the-beltway-787310
JPM health conference kicks off,01/13/20,https://www.politico.com/newsletters/politico-pulse/2020/01/13/jpm-health-conference-kicks-off-784323
How next week's universal coverage hearing is shaping up,12/05/19,https://www.politico.com/newsletters/politico-pulse/2019/12/05/how-next-weeks-universal-coverage-hearing-is-shaping-up-783351
Embarrassed Florida Democrats to return PPP loan — Lawsuit calls GOP convention health 'nuisance' — DeSantis turns to safe confines of Hannity — Biden to address virtual Leadership Blue Gala,07/09/20,https://www.politico.com/newsletters/florida-playbook/2020/07/09/embarrassed-florida-democrats-to-return-ppp-loan-lawsuit-calls-gop-convention-health-nuisance-desantis-turns-to-safe-confines-of-hannity-biden-to-address-virtual-leadership-blue-gala-489741
We're not ready to reopen America,04/27/20,https://www.politico.com/newsletters/politico-pulse/2020/04/27/were-not-ready-to-reopen-america-787161
A peek behind the NRCC fundraising curtain,02/13/20,https://www.politico.com/newsletters/morning-score/2020/02/13/a-peek-behind-the-nrcc-fundraising-curtain-785361
BIDEN snubs CADems again — ZUCKERBERG on the House grill — NEWSOM on Trump’s cap and trade ‘political vendetta’ — MORE PG&E shut-offs begin — House Ethics to investigate KATIE HILL,10/24/19,https://www.politico.com/newsletters/california-playbook/2019/10/24/biden-to-snubs-cadems-again-zuckerberg-on-the-house-grill-newsom-on-trumps-political-vendetta-re-cap-and-trade-more-pg-e-shut-offs-begin-house-ethics-to-investigate-katie-hill-487501
Akin Gump tops $12M in first-quarter revenue,04/21/20,https://www.politico.com/newsletters/politico-influence/2020/04/21/akin-gump-tops-12m-in-first-quarter-revenue-787025
Lawmakers head north to talk USMCA,11/06/19,https://www.politico.com/newsletters/morning-trade/2019/11/06/lawmakers-head-north-to-talk-usmca-782087
POLITICO Playbook: Happy Memorial Day,05/25/20,https://www.politico.com/newsletters/playbook/2020/05/25/happy-memorial-day-489319
NCAA schools face big agenda to develop player pay rules,04/30/20,https://www.politico.com/newsletters/morning-education/2020/04/30/ncaa-schools-face-big-agenda-to-develop-player-pay-rules-787237
Legislative leaders and the S-word — Floridians stayed home before they were told to — Mar-a-Lago mess — Live sports returns,05/11/20,https://www.politico.com/newsletters/florida-playbook/2020/05/11/legislative-leaders-and-the-s-word-floridians-stayed-home-before-they-were-told-to-mar-a-lago-mess-live-sports-returns-489175
POLITICO Playbook: Dreamers get their day at the Supreme Court,11/12/19,https://www.politico.com/newsletters/playbook/2019/11/12/dreamers-get-their-day-at-the-supreme-court-487647
"POLITICO Playbook PM: 2-yard line, 5-yard line -- whatever, deal is close",03/24/20,https://www.politico.com/newsletters/playbook-pm/2020/03/24/2-yard-line-5-yard-line-whatever-deal-is-close-488701
"DeSantis, state GOP notch win in voting rights case — Fried roasts DeSantis over bid to control two agencies — FBI promises to divulge election hacks",01/17/20,https://www.politico.com/newsletters/florida-playbook/2020/01/17/desantis-state-gop-notch-win-in-voting-rights-case-fried-roasts-desantis-over-bid-to-control-two-agencies-fbi-promises-to-divulge-election-hacks-488092
Voters are supercharged about the 2020 election,10/24/19,https://www.politico.com/newsletters/morning-score/2019/10/24/voters-are-supercharged-about-the-2020-election-781436
POLITICO Playbook: The Trump show hits pause,04/25/20,https://www.politico.com/newsletters/playbook/2020/04/25/the-trump-show-hits-pause-489029
N.J. is an innovation state...in bribery methods,12/20/19,https://www.politico.com/newsletters/new-jersey-playbook/2019/12/20/nj-is-an-innovation-state-in-bribery-methods-487948
Shutdown city,03/13/20,https://www.politico.com/newsletters/new-jersey-playbook/2020/03/13/shutdown-city-488575
Baker to Mass: STAY AT HOME — KENNEDY’s online blitz — CROWDED commute for BRIGHAM nurses,03/24/20,https://www.politico.com/newsletters/massachusetts-playbook/2020/03/24/baker-says-stay-at-home-kennedys-online-blitz-brigham-nurses-have-crowded-commute-488694
GOP REBELLION! — OBAMA’s HOUSE — HOLD THAT RESERVATION — CULLERTON’S CASH — BUDGET DOWN TO THE WIRE,05/22/20,https://www.politico.com/newsletters/illinois-playbook/2020/05/22/a-gop-rebellion-obamas-house-hold-that-reservation-cullertons-cash-budget-down-to-the-wire-489310
Left turns on one-time champion for Albany DA — Reckless driver crackdown passed — Bloomberg under new scrutiny for stop and frisk,02/12/20,https://www.politico.com/newsletters/new-york-playbook/2020/02/12/left-turns-on-one-time-champion-for-albany-da-reckless-driver-crackdown-passed-bloomberg-under-new-scrutiny-for-stop-and-frisk-488309
Covering Biden-Trump in your pajamas,08/13/20,https://www.politico.com/newsletters/politico-nightly-coronavirus-special-edition/2020/08/13/covering-biden-trump-in-your-pajamas-490069
FOREBODING SUMMER — STAGGERING UNEMPLOYMENT — OBAMA WINS DEM PRIMARY,04/10/20,https://www.politico.com/newsletters/illinois-playbook/2020/04/10/foreboding-summer-staggering-unemployment-obama-wins-dem-primary-488863
BEARING DOWN THROUGH APRIL — HIGHEST DEATH COUNT IN A DAY — GUARD’S UNPRECEDENTED MISSION,03/30/20,https://www.politico.com/newsletters/illinois-playbook/2020/03/30/bearing-down-through-april-highest-death-count-in-a-day-guards-unprecedented-mission-488747
