Title,Len,Content
Doctors take part in fun activities on Doctor’s Day,0,
Zydus seeks nod for world’s first plasmid DNA Covid vaccine,2313,"AHMEDABAD: Homegrown healthcare and pharmaceutical major Zydus Cadila has applied for emergency use authorisation (EUA) to the office of the Drug Controller General of India for ZyCoV-D, its plasmid DNA vaccine against Covid-19.
""As the first-ever plasmid DNA vaccine for human use, ZyCoV-D has proven its safety and efficacy profile in our fight against Covid-19. The vaccine, when approved, will help not only adults but also adolescents in the 12-to-18-years age group,"" said Dr Sharvil Patel, MD, Cadila Healthcare Ltd, the flagship of the Ahmedabad-based Zydus Cadila Group.
ZyCoV-D is a plasmid DNA vaccine which, when injected, produces the spike protein of the SARS-CoV-2 virus and elicits an immune response mediated by the cellular and humoral arms of the human immune system, which play a vital role in protection from the disease as well as viral clearance.
ZyCoV-D has also been tested on adolescents between 12 and 18 years in India. Around 1,000 subjects in this age group were enrolled and the vaccine was found to be safe and very well tolerated. The tolerability profile was similar to that seen in the adult population.
Zydus is currently setting up a new facility to manufacture its Covid-19 vaccine. ""Once the facility is commissioned by the end of this month, we can produce around one crore doses of the vaccine,"" added Patel, who refrained from giving a specific time line for the launch of the vaccine but stated that it can be done aggressively within 45-60 days once it gets regulatory approval.
Zydus Cadila has so far invested up to Rs 500 crore in the development of this vaccine, including the cost of establishing a new manufacturing facility.
According to Zydus, the plug-and-play technology on which the plasmid DNA platform is based is ideally suited for dealing with Covid-19 as it can be easily adapted to deal with virus mutations.
The company has also evaluated a two-dose regimen for ZyCoV-D using a 3mg dose per visit. The immunogenicity results had been found to be equivalent to the current three-dose regimen.
""This will further help in reducing the full course duration of vaccination while maintaining the high safety profile of the vaccine in the future,"" Patel added.

WATCH
Homegrown pharmaceutical major Zydus seeks nod for world’s first plasmid DNA Covid vaccine"
"Fortis, Apollo roll out Sputnik V at two hospitals in Delhi-NCR; over 3,000 vaccinated",2401,"NEW DELHI: Private hospital chains Fortis Healthcare and Apollo Hospitals have started administering Russian COVID-19 vaccine Sputnik V at two hospitals in Delhi-NCR, officials said on Thursday. Indraprastha Apollo in Delhi has started administering Sputnik V in a staged manner from June 30. Around 1,000 people have been vaccinated so far, a spokesperson said.
""On-spot registration and walk-in facility for Sputnik V is currently restricted, and we are encouraging beneficiaries to take appointments through the CoWin app,"" the official said.

This is a modal window.

No compatible source was found for this media.

According to a Fortis Healthcare official, the private hospital chain started providing Sputnik V jabs last week at Fortis Memorial Research Institute, Gurugaon, and Fortis Hospital, Mohali.
""In order to accelerate the vaccination drive, we are introducing the vaccine at Fortis Escorts Hospital, Jaipur, from Friday. We have received a good response and a total of 2,193 people have been vaccinated till now,"" he said.

The official said Fortis Healthcare has received fresh supplies of Sputnik V which will help it ramp up the inoculation drive.
A hospital source said there has been some delay in vaccine supply and it could be linked to the increase in cases in Russia, which has started a large-scale vaccination drive for its population.
An official of Madhukar Rainbow Children's Hospital in Delhi said the facility will receive Sputnik V doses from Hyderabad-based Dr Reddy's Laboratories, the marketing partner for the vaccine in the country, in three to four days.
Sputnik V uses two different viruses that cause the common cold (adenovirus) in humans. The two doses, given 21 days apart, are different and not interchangeable.
The Centre has fixed the price of the vaccine at Rs 1,145 per dose. The maximum price of Covishield for private COVID-19 Vaccination Centres (CVCs) has been fixed at RS 780 per dose, while that of Covaxin is Rs 1,410 per dose.
Russia's Gamaleya National Research Institute of Epidemiology and Microbiology has developed the vaccine and the Russian Direct Investment Fund (RDIF) is marketing it globally.
Dr Reddy's Laboratories has been importing the shots from Russia. Over a period of time, the vaccine is also going to be manufactured in India.
According to Gamaleya and the RDIF, Sputnik V has demonstrated an efficacy rate of 92 per cent."
Assaults may keep youngsters away from healthcare careers: Dr Padma Kumar AV,1986,"BENGALURU: Renowned intensivist in south India, Dr Padma Kumar AV, fears students may not aspire to become doctors given healthcare workers have no protection against attacks from patients’ relatives.
Also, he said, there are multiple career options available. He was speaking from experience, having been assaulted by relatives of a patient recently.

This is a modal window.

No compatible source was found for this media.

Dr Kumar said when he was growing up, the choice was between engineering and MBBS, but it’s not the same now, and bright students are weighing their choices. Dr Kumar, 55, said, as it is, critical care services are no longer the preferred choice for many MBBS graduates because of the sheer hard work it involves.
“There have been days when I didn’t move from a patient’s side even for a minute and continued to work without a break into the next day,” Dr Kumar said. “There are no set working hours for those providing critical care. We cannot even have our meals on time.”

The doctor suffered a nasty scalp injury after he was hit by a patient’s son with a mobile phone inside his hospital’s ICU on June 12.
The son was irate as his father, who had tested negative, was shifted to a non-Covid ICU but showed no improvement.
“The attacker maybe my son’s age. I have no hard feelings. It is inappropriate behaviour. It’s not a problem for the individual alone, but society at large,” Dr Kumar said. The doctor was back at work the next day, boosting the morale of his colleagues. A complaint was registered.
Dr Kumar was the first in his hospital to treat a suspected Covid patient in ICU way back in March 2020.
“Covid has become nightmarish. Our efficiency drops by 50% because we must wear PPE. Eyes blur and we can’t drink a drop of water. Acute dehydration sets in. We can’t use the restroom while wearing PPE as the virus could breach the safety gear,” he said, adding the satisfaction he derives when a patient recovers makes it worth all the trouble.
"
Delhi Medical Association’s plea in Supreme Court to protect doctors against rising violence,1383,"NEW DELHI: Delhi Medical Association on Wednesday moved the Supreme Court seeking a direction to the Centre to put in place preventive measures to protect the doctor and healthcare workers, who are working tirelessly in treating Covid patients, from the violence unleashed by irate relatives of patients.
DMA, with over 15,000 members from medical fraternity, cited 23 instances of recent attacks on doctors and healthcare workers in West Bengal, Uttar Pradesh, Telangana, Punjab, Kerala, Karnataka, Jharkhand, Assam and Arunachal Pradesh to argue that the existing laws punishing assaulters of doctors and healthcare workers have not proved an effective deterrent.
Quoting a study by famous and one of the oldest medical journals, ‘The Lancet’, the petitioner through advocate Sneha Kalita said “nearly 75% doctors in India have faced either verbal or physical violence during their lifetime.” DMA said the state laws, which punish those assaulting doctors, do not provide a preventive security mechanism for doctors or creation of a safety room in the hospital where the targeted doctor or health worker could retreat in the face of an impending assault. “There is no central policy for compensation by the government to the injured doctor/healthcare personnel or their kith and kin, if they succumb to injuries caused by the assault from relatives of the patients,” the DMA said.
"
Initiative to educate professionals on transgender health,2016,"New Delhi: To promote trans-inclusive healthcare and to educate healthcare professionals on transgender health, an initiative, ‘TransCare:MedEd’, has been launched by Sangath, a public health research NGO, in association with the University of Chicago. As part of the initiative, workshops will be conducted for healthcare professionals, medical educators and other stakeholders to bring in changes in mindset towards transgenders’ healthcare.
“The project is planned in collaboration with the transgender community, with Dr Aqsa Shaikh of Jamia Hamdard and is funded by the University of Chicago,” the organisation stated.

This is a modal window.

No compatible source was found for this media.

According to Sangath, TransCare:MedEd aims to highlight global best practices in shared decision-making for vulnerable communities and to create a set of core competencies on trans-affirmative healthcare for India.
Shaikh, associate professor of community medicine at Hamdard Institute of Medical Sciences and Research, said it was a year-long project and workshops would be conducted in Delhi, Bhopal and Manipal.

Dr Satendra Singh, disability leader and professor at University College of Medical Sciences, emphasised on the previous successful advocacy. “I was the Indian lead on the University of Chicago’s ‘Disability-inclusive compassionate care’ project, which resulted in disability competencies and their subsequent implementation into the new medical curriculum in India. We intend to do the same with this initiative.”
Anant Bhan, leading bioethicist associated with the project, said that TransCare MedEd would focus on the need for identifying and acting on areas of reform in health professionals’ education.
“This community-based approach across multiple Indian cities to develop trans health competencies is a major step towards bridging the health inequities faced by trans and gender non-binary people living in India,” said Anu Hazra, project lead and assistant professor at University of Chicago.
"
"Covid needs a regional response, say participants at 'Neighbours in peace & health' meet",4133,"BATHINDA: Physicians and health rights activists from across South Asia came together virtually to emphasize that the coronavirus pandemic must be fought collectively. The meeting organised by the South Asia Peace Action Network (SAPAN), the third in the South Asia Peace series focused on health as an entry point to talk about South Asian regionalism and healthcare for all.
SAPAN is a coalition of individuals and organisations aiming to take forward a peace agenda for the region, building on the work done by mentors and leaders over the last few decades.

It was deliberated on how the pandemic is affecting rural areas of South Asian countries, hurdles in treatment, and access, or lack thereof, to vaccinations, how it has affected mental health, women and particularly women in rural areas of all the countries of the region and how the challenges are similar in all countries of the region and require similar solutions.
“South Asian countries cannot go it alone, that is irrational,’’ said Dr. Zafrullah Chowdhury, noted public health activist and Ramon Magsaysay awardee from Bangladesh.

""The hard lockdown in his country will lead to furthering the inequalities in society, he warned, emphasizing that it is irresponsible to impose lockdowns without providing food as poverty has increased and there are 25 million more poor without food"", he said.
The meeting took place at a time when Delta plus virus mutation detected in parts of the region with looming large of the possibility of another wave.Chowdhury advocated challenging vaccine-producing countries and pushing South Asian governments to invest more in public health.
Participants also noted that the pandemic has particularly hit women hard as domestic violence has increased.
Public health activist Vandana Prasad from Delhi said women often lack control over finances, they are primary caregivers and shoulder the responsibility of caring for the ill. The pandemic has pushed women further into the margins, she said, adding that there is also a gender dimension to the access of vaccines. She urged doctors to enter the peace activism domain, because the poor all over are at brink of disaster.
Prasad drew attention to the gendered nature of pandemic and frontline workers, as well as Dalits, indigenous people, other minorities. Telemedicine is important, but we must not lose focus on need for ground-based public health to begin with. Frontline workers in India, the accredited social health activist (ASHA) workers often lack training, safety equipment and often doesn’t get her wages for months, she stated.
While highlighting that a public health system is meant to be a great equaliser, Dr Anup Subedee noted how the pandemic exposed systematic failures in many aspects of life in Nepal, referring not only to the grievous impact on non-Covid healthcare - like child immunization and maternity care - but also the painful ordeals of healthcare community itself.
He shared how the healthcare community in Nepal has been compelled to deal with threats of violence, lack of access to personal protection equipment, prospects of income loss without any social security system support, and an unaddressed mental health crisis among healthcare workers.
Doctors at the meeting endorsed the need for greater cooperation and collaboration across borders. Participants called on the governments to allow free flow of critical equipment and medical personnel across borders. It was said that Prime Minister Narendra Modi had floated the idea of a SAARC medical visas for patients and for medical teams to assist during the pandemic – something that must be followed up.
The doctors also urged the international fraternity to push for a Trade-Related Aspects of Intellectual Property Rights, or TRIPS, waiver so that the Covid-19 vaccine production can be ramped up. “It is the way forward for vaccines for all,’’ asserted Prasad.
SAPAN founder and curator Beena Sarwar shared the vision for an inter-generational, multi-sectoral, inter- and intra-regional coalition of individuals and organisations coming together in broad consensus for a one-point agenda.
"
Singapore to roll out new healthcare system for foreign workers,2346,"SINGAPORE: Singapore is set to roll out a new medical system for migrant or foreign workers to provide primary healthcare and reduce the risks of future disease outbreaks through active surveillance, a media report said on Wednesday.
The system, to be rolled out from November 2021, will be in six geographical sectors, with each sector housing at least 40,000 migrant workers both in and out of dormitories, The Straits Times newspaper reported.

Each of the six sectors will be anchored by a medical centre for migrant workers, complemented by onsite medical centres in three large dormitories, at least two mobile clinical teams, as well as round-the-clock telemedicine consultations and ambulance and special transport services.
Tender documents were published by the Ministry of Manpower on June 28 for the new system.

One of the sectors, covering areas in the west like Bukit Batok and Jurong industrial areas, will have its healthcare centre operated by a non-governmental organisation. The sector has about 54,800 workers, of whom more than 82 per cent live in dorms.
Tender documents said that healthcare should be provided in a way that ""minimises any cultural and language barriers to access healthcare services"". Steps to ensure this may include having doctors onsite from workers' home countries and having multilingual translation capabilities.
Providers are also to deliver healthcare in a manner that keeps migrant workers' out-of-pocket expenses low, according to the news report.
Under the new system, each of the six medical centres for migrant workers will be the first-line outpatient facility for migrant workers.
The six centres will also be used for public health surveillance and equipped with testing capabilities and isolation facilities to prevent the spread of diseases like Covid-19. They will be staffed by at least one doctor, two nurses, two administrative support staff and a radiographer.
The new healthcare system for migrant workers follows the roll out of regional medical centres for workers since August 28 last year. There are currently 13, opened after all dormitories were cleared of Covid-19 on August 19 last year.
As of Tuesday, about 87 per cent of Singapore's 62,563 Covid-19 patients were dorm residents (foreign workers), although no new cases have been detected in dorms in the past two weeks.
"
"Covaxin can be an effective booster shot against variants, say NIV scientists",2842,"PUNE: With SARS-CoV-2 variants likely to define the next phase of the Covid-19 pandemic, scientists at National Institute of Virology (NIV) have said that a booster dose of Covaxin may provide a solution to the menace posed by the evolving virus and offer “long-term protection.”
A booster dose against Covid is being explored in some countries with other vaccines. Similar research is being considered in India too, said ICMR-NIV director Priya Abraham.

A booster shot will come after the first two doses of any vaccine and may have to be given regularly—after a year or two, or later—to keep the immune system primed against SARS-CoV-2 variants. A person receiving a booster will not have to repeat entire two-dose schedule.
“Covaxin could be more effective at tackling emerging variants. It can play a useful role as a booster vaccine because both antibodies and cells of the immune system (mounted by Covaxin) are able to recognise and neutralise more proteins of the virus, apart from the spike protein,” said Abraham.

Booster shots with a whole virus inactivated vaccine have proven to work well after two doses of any vaccine. “Inactivated vaccines, in general, can trigger a strong immune reaction, though it may not be the same as the immune response to live attenuated vaccines. So, a person may need booster shots to ensure long-term protection,” she said.
Some manufacturers have focused solely on making booster shots. One of them is French pharma firm Valneva whose upcoming inactivated vaccine is being currently seen as a prime booster candidate against SARS-CoV-2 variants in the UK and most of Europe. “Valneva’s inactivated vaccine— VLA2001 —is part of a UK government-funded clinical trial looking at seven ‘booster’ vaccines. Covaxin can be potentially considered as a booster dose as and when that becomes a recommendation in India and also in other countries,” said Abraham.
One of Covaxin’s key selling points is its apparent ability to mount a broader immune response against the whole SARS-CoV-2 virus, instead of just focusing on the spike protein. Various studies have found that the vaccine is effective against different ‘variants of concern’.
Asked if the government may consider positioning Covaxin as a booster vaccine against variants, Abraham said: “Such studies are being considered. The Centre has not made such a policy decision yet.”
Booster doses could also be helpful for vaccinated people working in certain environme-nts. Healthcare and frontline workers are most at risk. “They are more likely to be considered for a booster dose as and when the country adopts such a policy. Vulnerable groups like the elde-rly or immune-compromised may also need to be prioritized if studies confirm necessity of booster dose,” said infectious diseases expert Sanjay Pujari, a national Covid task force member.
"
Puducherry reports 196 new Covid cases,1325,"PUDUCHERRY: The Union territory of Puducherry reported less than 200 fresh Covid-19 cases for the second consecutive day on Tuesday. The territory reported 196 fresh cases even as 327 patients recovered in the last 24 hours ending at 10am on Tuesday bringing down the active cases to 2,345. Of them, 1,960 are under home isolation and treatment while the rest 385 in hospitals.
Puducherry headquarters reported the maximum fresh cases with 146 followed by Karaikal (25), Mahe (17) and Yanam (8). Puducherry headquarters has the maximum active cases with 1,871 followed by Karaikal (315), Mahe (95). Three patients including a woman died of the infection taking the death toll to 1,748. Puducherry headquarters reported two deaths while Karaikal one. Puducherry headquarters has maximum fatalities with 1,395 followed by Karaikal (218), Yanam (102) and Mahe (33). The infection's fatality rate stood at 1.5%.
The territory has so far reported 1.16 lakh cases of which 1.12 patients recovered registering a recovery rate of 96.5%. The positivity rate of the samples (8,710) tested on Tuesday stood at 2.3%. Healthcare authorities have so far tested 12.99 lakh swab samples of which 11.16 samples returned negative. They have so far administered the Covid-19 vaccine to 4.86 lakh people including those who got the second dose.
"
"SGPGIMS, IIT-Kanpur sign MoU, set to nurture smart healthcare",4310,"KANPUR: Sanjay Gandhi Postgraduate Institute of Medical Sciences (SGPGIMS), Lucknow and IIT-Kanpur on Tuesday signed an MoU to advance innovation in accessible healthcare through indigenous solutions.
Under the MoU, the institutes will set up a centre of excellence in telemedicine and healthcare robotics to nurture smart healthcare with an overarching objective of strengthening healthcare systems. The MoU was signed by Prof. R. K. Dhiman, director, SGPGI and Prof. Abhay Karandikar, director, IIT-Kanpur.

Professor Karandikar said, “Through this initiative, two leading institutions of the country will join hands to uphold their vision of a robust, indigenous healthcare system, focused on promoting interdisciplinary innovation. The MoU is a timely step in the right direction to enable an exchange of ideas across engineering and medicine, as professionals from IIT-Kanpur will receive the opportunity to collaborate with specialized doctors at SGPGIMS, Lucknow.”
Through this MoU, IIT-Kanpur and SGPGIMS have agreed to establish an R&D set up for promoting telemedicine aided by information and communication technologies (ICT) and 5G, and point-of-care testing and diagnostics. An integrated network of mobile health vans in rural areas and smart kiosks in urban locales will ensure last-mile connectivity to ascertain availability of emergency healthcare services.

Commenting on the initiative’s vision, Prof. Dhiman said, “We will jointly launch courses in various fields of digital health which are not available in any engineering and medical educational institutions in the country at the moment. Current Corona pandemic has made telemedicine technology very popular and useful tool to bridge the gap between care providers and citizens so there is a need to develop indigenous technology platforms and systems on a large scale which can be affordable and made available widely.”
“This will promote entrepreneurship and develop a rural health system which can be deployed far and wide to strengthen the health system. The future holds the key for a hybrid healthcare system for which the bond between engineering and medical discipline needs to be strengthened. In that context the timing of handshake between the two major institutions is appropriate which is going to yield immense benefit to the society,” he added.
A telemedicine system is about creating a network of expected beneficiaries and medical experts and integrating them together in a digital platform. A cost-effective platform consisting of hardware sensors and IOT controller devices needs to be developed for collecting patient health data. The system has to be integrated with cloud servers and mobile apps. In this regard, the role of IIT -Kanpur will include development of such portable IoT enabled health care systems along with point-of-care testing and diagnostics, designing customized mobile vans and kiosks equipped with AI-based diagnostics, integrating multi-lingual avatars with systems to give patients the feel of the presence of a doctor or a caregiver. The avatars would especially be essential for patients with mental health disorders and elderly care.
SGPGIMS had set up the School of Telemedicine & Biomedical Informatics in the year 2006 with the objective of teaching and training healthcare personnel and clinical engineers tools and strategies of ICT-enabled health care. It has received a major grant-in-aid from ministry of electronics & IT, government of India in 2007 to elevate the school to a national resource centre in telemedicine & biomedical informatics which was continued for five years.
Later, from the year 2007 till date the facility and trained technical human power has been supported by the ministry of health & family welfare, government of India to develop and manage the National Medical College Network as the national resource centre. With the collaboration with IIT-Kanpur and the Centre of Excellence, the engineering aspects of clinical application of digital technologies can be addressed.
Backed with two decades of experience in application-oriented telemedicine research, development, and deployment, SGPGIMS’s collaboration with IIT- Kanpur will foster synergies to cultivate an ecosystem at the intersection of technology and healthcare through capacity development.
"
Discussions on to speed up vaccine delivery: J&J,1125,"

BENGALURU: Johnson & Johnson (J&J) said on Tuesday that it was in talks with the Indian government to explore ways to speed up delivery of its singleshot Covid-19 vaccine in the country. The company also said as per a recent announcement by the Indian drug regulator, there is no longer a need to conduct bridging clinical trials of the vaccines in India.
The US-based company said in April it was seeking an approval to conduct a bridging clinical study of its Janssen Covid-19 vaccine candidate in India. In May, however, the country scrapped local trials for “well-established” vaccines manufactured in other countries.

This is a modal window.

No compatible source was found for this media.

Meanwhile, an NGO, the Association of Healthcare Providers (AHPI), said that it was planning to procure 100 million doses of the Johnson-&Johnson vaccine from the European Union (EU) to be administered in India.
“We as an NGO are representing a vast majority of hospitals and have given a letter of intent to have 100 million doses for India. It is currently being processed,” director general of AHPI, Dr Girdhar Gyani said.
"
Boat-clinic brings healthcare to Brahmaputra islands,4426,"GUWAHATI: Hundreds of villages scattered along the Brahmaputra and its islands have not been getting basic facilities of healthcare for long because of inaccessibility. The recurrent threats of floods make them even more remote.
Lakhimpur and Biswanath districts in the northeastern front of Assam do not even have proper roads for transportation in cases of emergency. The pandemic was a great testing time for this region pointing once again to the fact that connectivity for basic services in education, health and essentials is the need of the hour.

This is a modal window.

No compatible source was found for this media.

When a fellow villager informed Ruini Milli in Saru Tamuli village under Bortamuli Panchayat in the Gohpur revenue circle in Biswanath that a boat-clinic would soon come to their river-island soon, she could not believe it. But when the floating medical facility actually arrived on June 24 with a team of doctors and paramedics, she was left speechless.
“I have never seen such a beautiful boat-hospital. It crossed the Kharoi tributary of the Brahmaputra and came to our island. The government health department was unable to reach out to us. We have been treated by the doctors, and they have even taken our samples for testing,” said Ruini.

Health activist, Padmashree Dr H Sudarshan, and his team at Karuna Trust launched this facility along the Brahmaputra on June 21 covering six administrative units of Biswanath and Lakhimpur. The state-of-the-art boat clinic will serve around 1.17 lakh people residing along the Brahmaputra. Nearly 70% of this population comprises Mishing tribes, an indigenous community struggling for basics like education and healthcare.
Earlier, villagers like Ruini would cross the mighty river in small boats to seek medical assistance on the other side of the river. She was very grateful to Sudarshan for providing healthcare in her village of 800 people. “We should encourage pregnant women to come for their delivery in the boat clinic,” Ruini said.
The two-storey clinic has a floor space of 1,600 sq ft housing an OPD clinic, in-patient care room with two beds and a minor OT for dressing, suturing and attending medical emergencies.
A solar plant with a five kilowatt capacity has been installed for providing uninterrupted power, essential to run equipment like oxygen concentrators, nebulizers, autoclaves and semi auto analyzers, said Anup Sarmah, director, NE, Karuna Trust.
“In case of serious patients, they are taken to the base facility, Vivekananda Hospital, at Barangabari village in Gohpur. It has 10 in-patient bed facilities with delivery rooms. The medical team, including nurses, return to the base hospital after the day-long medical camp,” he said.
Dr Sanjib Choudhury, a senior medical officer of the project, who has worked in different government and private hospitals in various states since 1984, said the clinic has all primary and emergency healthcare facilities. “This will certainly help provide modern healthcare to villages deprived of such basics because of their geographical location and frequent floods,” he said.
Most river islands lack basic infrastructure and service--from healthcare to education, power, roads, drinking water and sanitation. The chars have one of the highest infant and maternal mortality rates in the state. “In the absence of emergency medical services, it takes four to six hours for a patient from char to reach a district hospital,” said Sarmah.
Pranab Kumar Sarmah, DC of Biswanath, inaugurated the boat clinic on the occasion of International Yoga day in the presence of Aditya Vikram Yadav, SDO, Gohpur, assuring all possible support to the endeavour. In the ongoing vaccination drive, the Biswanath administration is likely to send their vaccinators to these remote villages in the boat-clinic.
The Karuna Trust is a pioneer in providing comprehensive primary healthcare services through the Public Private Partnership mode. It manages 70 government primary health centres in six states. The principal threat to these river islands is the river, floods and erosion. Reaching healthcare under such circumstances is next to impossible.
“Construction of permanent infrastructure and health facilities is one of the major challenges in these islands because of the floods. The boat-clinic will also be used for providing rehabilitation and relief services during natural calamities,” said Sarmah.
"
‘Release money to kin of dead health workers’: Goa Forward Party,955,"PANAJI: Goa Forward Party on Monday demanded that the state government must immediately release the assured compensation of Rs 50 lakh to the kin of healthcare workers who succumbed to Covid-19. According to the directorate of health services, six healthcare personnel lost their lives due to the pandemic, including three at private hospitals.
Chief minister Pramod Sawant had announced that the state would pay the kin of health care workers Rs 50 lakh if they lost their lives due to Covid. GFP had filed an RTI with the DHS asking if any compensation has been released to the healthcare workers who died due to Covid-19.
“DHS has given us a reply that no compensation has been disbursed to the kin of the healthcare workers. This makes it clear that the chief minister is simply making statements. The government is bankrupt,” said GFP vice-president Durgadas Kamat. He also said that Sawant is making false promises to people and healthcare workers.
"
"No need for death audit, no case of under-reporting of Covid deaths: Bombay high court at Goa",1960,"PANAJI: The high court of Bombay at Goa on Monday refused to go into the issue of appointment of any judicial commission to inquire into the deaths at the Goa Medical College (GMC) in May this year or the issue of payment of compensation to the victims. It also turned down the need for a death audit stating that there was no serious case of under-reporting of Covid-19 deaths.
Dealing with a petition seeking judicial commission to look into deaths at GMC, the court stated, “There are no particulars as to whether any of the victims have authorised any of the petitioners to raise such a claim. In the state of such pleadings, we refrain from going into the issue of either appointment of a judicial commission, or the issue of payment of compensation.”

This is a modal window.

No compatible source was found for this media.

It also took into consideration the advocate general’s submission that the Supreme Court is already seized with the issue of payment of ex-gratia compensation to the Covid victims.
Countering the plea seeking death audit, advocate general Devidas Pangam assured the court that at least in Goa, there have been no cases of under-reporting and submitted that there was an issue of private hospitals not accurately reporting Covid deaths. He pointed out that in some cases, even show-cause notices have been issued to the violators and such notices will be disposed of in accordance with the law at the earliest.

“This is yet another reason as to why we do not feel that it is appropriate for us to go into this issue, at this stage and that too, at the behest of the present petitioners.”
The court however directed for a performance audit in respect of the ventilators and other medical equipment in Goa. “The state authorities are also required to take immediate steps to see that the ventilators and other medical equipment are in working condition so that there are no logistical issues in the future,” the high court stated.
"
"Goa’s positivity rate will drop below 5% in 4 days, says CM",1652,"Panaji: Chief minister Pramod Sawant said on Monday that the state’s case positivity rate for Covid would drop below 5% in the next four days.
The chief minister told reporters that the Covid situation is “coming under control” in the state, and that the positivity rate is decreasing and the recovery rate is increasing. “Our current positivity rate is 6%, and over the next four days, it will drop below 5%,” he said.
Sawant also said that going by the speed of vaccination, the state government would meet its target of administering the first dose of the vaccine to the eligible population by the end of July.
On Sunday, TOI reported that Sawant said the government would request the high court to allow fully-vaccinated people to enter the state without having to produce a Covid-negative certificate.

On Monday, he said that this arrangement would not be for tourists, but for persons entering the state for business or other purposes. He also said that if a person is fully vaccinated, they would not be required to undergo a rapid antigen or RT-PCR test before entering. When asked about the fact that there is no testing facility at railway stations, he said the government has asked private labs to start testing.
From Saturday, the government has started conducting rapid antigen tests at border checkposts.
Sawant had said that anyone entering the state, whether migrant labourer or tourist, would be tested for Covid-19 at the borders to keep a check on the Delta+ variant.
If the person tests positive at the border checkpost, they would be isolated or admitted to hospital, and if the report is negative, they will be allowed to enter.
"
NGO to provide free e-health services for primary teachers in Haryana,2123,"CHANDIGARH: As the pressure on the healthcare infrastructure is increasing day by day, Sampark Foundation has launched a free-of-cost online healthline for all primary school teachers in the Haryana. This service will ease the pressure on local doctors and aid in early detection and management of Covid-19.
Given the dearth of doctors on ground and exposure associated while visiting hospitals, many teachers cannot go to doctors, hence Sampark is getting doctors to these teachers. By using the service of e-consultation, teachers will have access to doctors and can avail multiple consultations, for their family members as well.

This is a modal window.

No compatible source was found for this media.

The campaign, called the ‘Sampark Teacher Healthline’, will be activated across India until the pandemic is under control. On a national level, 25 lakh individuals will benefit from e-consultations and the cost of all transactions will be borne by Sampark Foundation. As part of the campaign, Sampark also aims to educate 1 crore children and their families on precautions to be taken during the pandemic.
Founder-chairman Sampark Foundation Vineet Nayar said, “We have committed an investment of Rs 10 crore to share the burden of teachers and their families in these tough times. I have always had a people first philosophy, at HCL we called it ‘employees first’ and at Sampark we call it ‘teachers first’. Now more than ever, teachers, who have been running a marathon since over a year, need our support and given the situation on ground, I am hopeful that by facilitating free medical consultations for teachers and their families, many lives can be saved by providing the right diagnosis at the right time.”

In support of the ‘Sampark Teacher Healthline’, Nand Kishor Verma, deputy director of academic cell, Haryana education department said, “In these difficult times Sampark Foundation’s initiative is going to benefit teachers and their families immensely. The Sampark Teacher Healthline, will reduce the pressure on local hospitals, resources and doctors, by connecting patients virtually with doctors.”
"
Companies taking humane steps to deal with pandemic,2364,"BENGALURU: Workplaces are changing permanently, and chief executives need to have telescopic vision on how to handle employees in this hour of crisis, said Ajit Issac, CEO and MD, Quess Corp, one of the country’s largest private sector employers.
He was speaking at ‘A Shot of Hope: Preparing for the Next Wave’ a webinar organised by The Times of India and supported by State Bank of India and Skanray.

This is a modal window.

No compatible source was found for this media.

“This is a testing time for CEOs,” Isaac said. “They need to plan for the situation around them, galvanise the system and work with a distributed workforce who are either working from home or their hometowns.”
Vishal Bali, executive chairman, Asia Healthcare Holdings, said the concern is all about preserving enterprise after preserving human resources, which is different from previous times. “This time, you are using the lens to understand how it impacts your people. Often, cashflows were restricted but we managed and made sure that there was no change in the pay structure.”

Bali said the pandemic has changed the concept of work permanently and the focus now is more on safety and wellbeing.
Ravi Ranjan, SBI general manager, NW-II, Bangalore Circle, said that while the bank’s employees were frontline workers and worked from their branches every day, the bank ensured that people whose roles were not front-facing, worked from home.
“We restricted the number of operations at our branches. That reduced footfall. While most customers used our app, some still came but we also put in place doorstep banking to better assist them,” Ranjan said.
Issac said there were three trends playing out in workplace transformation: Preference for temporary staff or gig employees, adopting a hybrid work model and companies adopting a more humane approach.
“Access to data systems and device agnostic methods have been the biggest push for hybrid work models along with better connectivity,” he said. “Also, companies are taking steps to ensure not to let employees go. We had a huge attrition rate in the first quarter of 2020 due to the pandemic but this time it isn’t so.”
Bali said as people return to offices sometime later this year or next year, corporates are engaging with healthcare providers who are becoming safety nets. “This will keep the office environment safe,” he said.
"
Honouring the beacons of healthcare: Times Health Survey 2021,0,
