Title,Len,Content
Russian aluminium giant says could recall personnel from Guinea if crisis worsens,2257,"MOSCOW, Sept 6 (Reuters) - Russia's Rusal (RUAL.MM), said on Monday it aimed to keep its three major bauxite mines and one alumina refinery in Guinea operating after the military coup there, but could evacuate all Russian personnel if the crisis worsened. Moscow has a long history of relations with Conakry that goes back to trade and economic cooperation during the Soviet era, and is currently focused mainly on the metals business. The coup in the West African nation with the world's largest bauxite reserves, used to produce aluminium, sent prices of the metal to a 10-year high on Monday. There was no immediate indication of any supply disruptions. read more Rusal, the world's third largest aluminium producer, is a big presence in Guinea's key bauxite industry with its mines accounting for 42% of Rusal's total bauxite capacity. ""In connection with the events taking place in the Republic of Guinea, Rusal's number one priority is the health and safety of its employees and the continuity of its production processes,"" Rusal said in a statement. ""In case of further escalation, the company is considering options for the evacuation of Russian personnel from the republic,"" it added. Russia-focused producer Nordgold operates the Lefa gold mine in Guinea, which accounted for 17% of Nordgold's total production in 2020. ""Nordgold remains unaffected by the current political situation in Guinea and our mine site continue to operate as normal... We are monitoring the situation closely,"" Nordgold said in a statement. The Russian foreign ministry called on the Guinean military to immediately release President Alpha Conde as itjoined other nations in denouncing Sunday's coup. read more ""Moscow opposes any attempt at unconstitutional change of leadership,"" the ministry said in a statement. ""We demand the release of Mr Conde and a guarantee of his immunity. We consider it necessary to return the situation in Guinea to constitutional norms as soon as possible."" Guinean government officials are barred from leaving the country until further notice, and a curfew imposed in mining areas has been lifted, Colonel Mamady Doumbouya, the leader of an army unit which ousted Conde, said on Monday. Our Standards: The Thomson Reuters Trust Principles."
UK PM's planned tax hike for social care triggers fury within ruling party,4682,"LONDON, Sept 6 (Reuters) - British Prime Minister Boris Johnson's plan to hike taxes to fund social care has provoked fury among many of his own lawmakers, who fear that such a clear violation of his election promises shows he is happy to oversee a sweeping expansion of the state. After the fiscal splurge on the COVID-19 pandemic, Johnson is now addressing Britain's creaking social care system, whose costs will soar as the population ages, while facing numerous other thorny policy matters. Johnson wants to raise the National Insurance (NI) tax paid by working people to subsidise care for pensioners, including wealthy retirees, according to British media. But many lawmakers from Johnson's own Conservative Party worry this will hurt younger, low-income workers and breach his 2019 election guarantee not to raise the rate of NI - which still adorns the Conservatives' website. ""The proposal will be aimed at supporting the more affluent, but the tax will be paid by lower income earners. That's unfair,"" one Conservative lawmaker, who declined to be named, told Reuters. ""We shouldn't break solemn election promises unless there are hugely good reasons to do so."" Like many other Western leaders, Johnson is facing demands to spend more on welfare after government borrowing ballooned to 14.2% of economic output - a level last seen at the end of World War Two. The row over his planned tax hike comes after charges that Britain was unprepared for the chaotic fall of Afghanistan, while the country is also facing labour shortages and supply chain problems exacerbated by Brexit, as well as a high COVID-19 death toll. Johnson is due to address parliament on the Afghanistan situation later on Monday, and the BBC said he would shortly announce a new 5.5 billion pound ($7.6 billion) package for the National Health Service. Details of the NI hike are likely to come later, possibly on Tuesday. 'TAX-AND-SPEND' For years, British leaders have been trying to find a way to pay for social care without endangering support by hiking taxes. Johnson said he had a plan for social care in 2019. British ministers are still thrashing out the details but Johnson had been expected to announce a roughly 1 percentage point increase on the rate of NI paid by workers and their employers, which official estimates show would raise around 10 billion pounds a year. ""With regards to our plans for social care, we are committed to setting out long-term sustainable reform of the sector and that is what we will do,"" Johnson's spokesman told reporters on Monday. The finance ministry declined to comment. While Johnson's huge majority of 80 in parliament means a defeat may be unlikely, members of his own cabinet have hinted at their opposition to tax hikes. House of Commons leader Jacob Rees-Mogg on Sunday invoked former U.S. President George H.W. Bush, who came to regret saying ""Read my lips: no new taxes"" during the 1988 election campaign. ""(Voters) remembered those words after President Bush had forgotten them,"" Rees-Mogg wrote in a Sunday Express opinion piece. Many of Johnson's lawmakers fear raising taxes will alienate many of the voters in northern England who supported him in the 2019 election, when he promised explicitly not to raise income tax, Value-Added Tax or National Insurance. BIGGEST EVER BENEFIT CUT Johnson also promised in 2019 to maintain the ""triple lock"", which annually links the state pension to whichever is highest out of inflation, earnings or a 2.5% increase. Owing to a statistical quirk during the pandemic, the official measure of earnings is running at almost 9% - which would result in a bumper payout to pensioners just as the government has stressed the need to tighten belts. ""Given that average wage levels have been skewed by the unprecedented events of the past 18 months, the (finance minister) should temporarily suspend the wages element of the lock,"" said Mel Stride, who heads parliament's Treasury Committee of lawmakers. Johnson faces more widespread resistance to plans to remove a 20 pounds-per-week increase to state benefits, known as Universal Credit, that was introduced at the height of the pandemic. The move would affect 4.4 million households from mid-October. ""If the (government) goes ahead with this cut, it would be the largest overnight benefit reduction that has ever happened,"" researchers Torsten Bell, Adam Corlett and Daniel Tomlinson said in a report published by the Resolution Foundation think tank on Monday. ""That should give policy makers reason to pause as to whether this is a good idea – politically, economically or morally."" ($1 = 0.7225 pounds) Our Standards: The Thomson Reuters Trust Principles."
India plans 50% increase in oxygen production before third COVID-19 wave,2115,"BENGALURU, Sept 6 (Reuters) - India aims to ramp up its medical oxygen production capacity to 15,000 tonnes per day before a potential third wave of coronavirus infections that is expected to hit the country as soon as mid-September, an industry executive said. The target implies a 50% jump from the maximum output of almost 10,000 tonnes reached earlier this year during the peak of the second COVID-19 wave, when hospitals ran short of the gas and relatives of patients had to search out oxygen cylinders. Linde India (LIND.NS) supplied nearly one-third of the total oxygen demand during the peak. Moloy Banerjee, head of Linde South Asia, said that while the government is targeting 15,000 tonnes of medical oxygen per day, Linde and other manufacturers were hoping to hit production of at least 13,500 tonnes per day ahead of the third wave. As of Monday, India's total COVID-19 cases had reached 33.03 million, with the death toll at 440,752, according to health ministry data. While demand for medical oxygen in India has considerably reduced since the peak, reaching near pre-COVID levels, gas companies along with the government are gearing up for a scenario where the third wave could be worse than the previous one. The New Delhi government said last month it will increase oxygen production by setting up new manufacturing units or expanding the production capacity of existing units for uninterrupted oxygen supply during a health crisis. Shares of Linde India rose to record levels in the days following the Delhi government's notification and have more than doubled for the year as of Monday's closing price. ""There have been discussions with the Delhi government since the second wave of COVID-19. We are still reviewing the policy and trying to see if it is workable for Linde,"" Banerjee added. The company has not entered any formal agreement with the government. Linde has also been in touch with the governments of Andhra Pradesh and Madhya Pradesh states to support setting up of additional oxygen storage capacities and manufacturing units. Our Standards: The Thomson Reuters Trust Principles."
JD.com says founder Liu to step away from day-to-day operations,2910,"SHANGHAI, Sept 6 (Reuters) - China's JD.com (9618.HK) said on Monday founder and chief executive Richard Liu will switch his focus to the e-commerce giant's long-term strategy, creating the new role of president to run the company's day-to-day operations. The move comes as several other founders of China's tech companies have gradually relinquished the top job, such as at Alibaba and ByteDance, although Liu, 48, will retain his title as chief executive and his board seat. The new role of president will be filled by Xu Lei, currently CEO of JD's biggest division, who has taken on a more prominent public role at the company in recent years. Liu, who started the company that would become JD.com in 1998, will also spend more time mentoring younger management and contributing to the revitalisation of rural areas, JD said in a statement. ""Looking to the future, the correct long-term strategic design, the growth and development of young talents, and the healthy and coordinated development of various business units will continue to be the driving force for JD, in doing the hardest and most challenging, but right and most valuable things for the industry,"" Liu said in the statement. Liu owns nearly 80% of JD's voting power, according to its 2020 annual report, and some investors have previously raised concerns his tight control, coupled with the lack of an obvious successor, had posed a management risk. His control of the company became a focus after he was arrested in the U.S. city of Minneapolis in 2017 following a rape allegation, which he denied. Liu was not charged but the incident caused a storm on Chinese social media. Citi analysts said Xu's promotion reflected the way he had proven his leadership and management skills in spearheading JD Retail's operations and he was a potential successor to Liu. ""We believe if Mr. Xu further proves his management capability, we would not be surprised if he is positioned as a potential successor to Mr. Richard Liu should Mr. Liu decide to step down one day,"" they said in a Monday note. Xin Lijun, who previously headed up JD Health (6618.HK), will take over from Xu as JD Retail's chief while Jin Enlin will become JD Health's new CEO. Following Xu's promotion, Liu will retain his board seat and position as CEO of JD.com, a company spokesperson confirmed. In 2019, Alibaba Group Holding Ltd (9988.HK) co-founder Jack Ma formally stepped down as chairman of the e-commerce giant, handing over reigns to Daniel Zhang. In 2021, ByteDance founder Zhang Yiming announced he would step down from his role as CEO, while Pinduoduo Inc (PDD.O) founder stepped down as chairman following an earlier resignation of his CEO title. Chinese authorities have also launched a wave of new industry regulations and penalties since late 2020, many of which have targeted the internet sector in particular. Our Standards: The Thomson Reuters Trust Principles."
McIlroy lends support to Osaka over decision to take break,1589,"Sept 6 (Reuters) - Golfer Rory McIlroy has backed Naomi Osaka's decision to take a break from tennis following the Japanese world number three's elimination from the U.S. Open last week, saying that it was important that athletes did not let results define them. A tearful Osaka told reporters that she would be taking some time off from the sport after crashing out in the third round at Flushing Meadows to 19-year-old Leylah Fernandez, adding that she had been struggling with anxiety and depression over the last few years. Speaking after his final round at the Tour Championship -- where he finished tied for 14th -- McIlroy said that he had faced similar difficulties in his own career. ""I spoke about this in 2019 about separating who I am as a golfer and who I am as a person and trying to not let that define me, and it seems what Naomi is going through at the minute is that same thing,"" said the four-time major winner. ""How can I play tennis and enjoy it and not let the results define who I am... I think everyone just needs to let her have time to figure that out."" Osaka has received support from various athletes, including tennis greats Billie Jean King and Boris Becker, as well former American sprinter Michael Johnson, with many praising her for bringing to the fore a new discussion around mental health. read more McIlroy added: ""She seems like a really smart girl, and hopefully she'll be able to do it and come back and start enjoying the game just like when she picked the racket up when she was a little girl."" Our Standards: The Thomson Reuters Trust Principles."
"Taliban tells Berlin it will welcome German companies, aid",2461,"BERLIN, Sept 6 (Reuters) - The Taliban would welcome German investment in Afghanistan and help in areas including humanitarian aid, health care, education and infrastructure, the group's spokesman told Bild newspaper. The Taliban took power in Afghanistan last month as foreign forces pulled out after a 20-year mission, and the country is facing an economic collapse and humanitarian crisis while donors and governments weigh up how to deal with the new leaders. Germany, acting in concert with the European Union, has laid out conditions to resume a diplomatic presence in Kabul and unfreeze development aid, urging the Taliban to respect human rights, particularly those of women. read more ""The German government could encourage its entrepreneurs to come and invest in our country,"" Taliban spokesman Zabihullah Mujahid said in an interview with Bild published on Monday. The Taliban would pave the way for investments and ensure companies' security, he said. Germany maintained close relations with Afghanistan in the past and after the fall of the first Taliban government in 2001 hosted a conference in Bonn that was supposed to lay the foundation for a democratic Afghanistan. The hardline Islamist group has sought to present a more moderate face this time. read more ""We would like to revive the friendly atmosphere that existed between Afghans and Germans. The next government will be based on a friendly relationship with Germany,"" Mujahid said. ""We would like Germany to support us in the humanitarian sector, and we need help in the health care sector, in the area of education and with the infrastructure,"" he added He also said the Taliban would be ""very happy"" to welcome Chancellor Angela Merkel - who is about to step down as Germany's leader - for a visit in Afghanistan. German citizens living in the country and Afghans who have cooperated with Germany in the past should not be afraid of the Taliban and there would be no problems, Mujahid said. Those among them who wanted to leave the country will have to take the legal route, he added. The German military evacuated more than 5,000 people from Kabul airport at the end of August, but thousands of former local staff and their families are still in the country. Berlin has promised to get them out. Germany's designated ambassador to Kabul, Markus Potzel, has been negotiating with the Taliban in Doha to gain safe passage for them. Our Standards: The Thomson Reuters Trust Principles."
McIlroy lends support to Osaka over decision to take break,1589,"Sept 6 (Reuters) - Golfer Rory McIlroy has backed Naomi Osaka's decision to take a break from tennis following the Japanese world number three's elimination from the U.S. Open last week, saying that it was important that athletes did not let results define them. A tearful Osaka told reporters that she would be taking some time off from the sport after crashing out in the third round at Flushing Meadows to 19-year-old Leylah Fernandez, adding that she had been struggling with anxiety and depression over the last few years. Speaking after his final round at the Tour Championship -- where he finished tied for 14th -- McIlroy said that he had faced similar difficulties in his own career. ""I spoke about this in 2019 about separating who I am as a golfer and who I am as a person and trying to not let that define me, and it seems what Naomi is going through at the minute is that same thing,"" said the four-time major winner. ""How can I play tennis and enjoy it and not let the results define who I am... I think everyone just needs to let her have time to figure that out."" Osaka has received support from various athletes, including tennis greats Billie Jean King and Boris Becker, as well former American sprinter Michael Johnson, with many praising her for bringing to the fore a new discussion around mental health. read more McIlroy added: ""She seems like a really smart girl, and hopefully she'll be able to do it and come back and start enjoying the game just like when she picked the racket up when she was a little girl."" Our Standards: The Thomson Reuters Trust Principles."
"Taliban tells Berlin it will welcome German companies, aid",2461,"BERLIN, Sept 6 (Reuters) - The Taliban would welcome German investment in Afghanistan and help in areas including humanitarian aid, health care, education and infrastructure, the group's spokesman told Bild newspaper. The Taliban took power in Afghanistan last month as foreign forces pulled out after a 20-year mission, and the country is facing an economic collapse and humanitarian crisis while donors and governments weigh up how to deal with the new leaders. Germany, acting in concert with the European Union, has laid out conditions to resume a diplomatic presence in Kabul and unfreeze development aid, urging the Taliban to respect human rights, particularly those of women. read more ""The German government could encourage its entrepreneurs to come and invest in our country,"" Taliban spokesman Zabihullah Mujahid said in an interview with Bild published on Monday. The Taliban would pave the way for investments and ensure companies' security, he said. Germany maintained close relations with Afghanistan in the past and after the fall of the first Taliban government in 2001 hosted a conference in Bonn that was supposed to lay the foundation for a democratic Afghanistan. The hardline Islamist group has sought to present a more moderate face this time. read more ""We would like to revive the friendly atmosphere that existed between Afghans and Germans. The next government will be based on a friendly relationship with Germany,"" Mujahid said. ""We would like Germany to support us in the humanitarian sector, and we need help in the health care sector, in the area of education and with the infrastructure,"" he added He also said the Taliban would be ""very happy"" to welcome Chancellor Angela Merkel - who is about to step down as Germany's leader - for a visit in Afghanistan. German citizens living in the country and Afghans who have cooperated with Germany in the past should not be afraid of the Taliban and there would be no problems, Mujahid said. Those among them who wanted to leave the country will have to take the legal route, he added. The German military evacuated more than 5,000 people from Kabul airport at the end of August, but thousands of former local staff and their families are still in the country. Berlin has promised to get them out. Germany's designated ambassador to Kabul, Markus Potzel, has been negotiating with the Taliban in Doha to gain safe passage for them. Our Standards: The Thomson Reuters Trust Principles."
Sinovac booster shot reverses drop in antibody activities against Delta-study,2054,"BEIJING, Sept 6 (Reuters) - A booster dose of Sinovac Biotech's (SVA.O) COVID-19 vaccine reversed a decline in antibody activities against the Delta variant, a study showed, easing some concerns about its longer-term immune response to the highly contagious strain of the virus. The study comes amid concerns about the Chinese vaccine's efficacy against Delta, which has become the dominant variant globally and is driving a surge in new infections even in the most vaccinated countries. Several countries which have relied heavily on the Sinovac vaccine have begun giving booster shots developed by Western manufacturers to people fully vaccinated with the Chinese shot. Neutralising antibody activities against Delta were not detected in samples taken from vaccine recipients six months after they received the second dose of Sinovac's CoronaVac vaccine, according to the study published on Sunday before a peer review. But recipients of booster shots showed over 2.5-fold higher neutralizing potency against Delta about four weeks after the third dose, compared with the level seen about four weeks after the second shot, researchers from Chinese Academy of Sciences, Furan University, Sinovac, and other Chinese institutions said in the paper. They did not discuss how specifically changes in antibody activity will affect Sinovac shot's efficacy in preventing people from getting sick from the variant. The lab study involves samples from 66 participants, including 38 volunteers who received either two or three doses of the vaccine. The World Health Organization plans to ship around 100 million doses of the Sinovac and Sinopharm COVID-19 shots by the end of this month, mostly to Africa and Asia, in its first delivery of Chinese vaccines. But some countries rejected accepting the vaccines, citing lack of data on their effectiveness against Delta. read more Around 1.8 billion doses of the Sinovac vaccine have been supplied globally including China by end August, according to the company. Our Standards: The Thomson Reuters Trust Principles."
India's Hetero gets emergency use nod to make Roche's COVID-19 drug,1166,"BENGALURU, Sept 6 (Reuters) - Indian drug developer Hetero said on Monday it has received emergency use approval from the country's health authorities to make a generic version of Roche Holding AG's (ROG.S) COVID-19 drug. Hetero expects to make the treatment, tocilizumab, available in India by the end of the month under the brand name Tocira. Tocilizumab has been facing a global shortage as the highly contagious COVID-19 Delta variant drives up cases in several countries. COVID-19 cases in India have declined from levels hit during the second wave in April and May, although health experts believe that the country should brace for a third wave by October. Roche's blockbuster arthritis drug, tocilizumab, cuts the risk of death among patients hospitalised with severe COVID-19 along with shortening the recovery time and reducing the need for mechanical ventilation. read more Tocira will be made by Hetero's unit at its Hyderabad facility. Hetero, which makes COVID-19 treatments like remdesivir and favipiravir, had also sought emergency approval for Merck's COVID-19 drug molnupiravir in July. read more Our Standards: The Thomson Reuters Trust Principles."
JD’s shakeup is the welcome kind in Chinese tech,2093,"HONG KONG, Sept 6 (Reuters Breakingviews) - JD.com (9618.HK) is getting its house in order. The $126 billion e-commerce company on Monday announced the appointments of leaders for JD.com, JD Retail and JD Health International (6618.HK). Boss Richard Liu, who remains chairman and chief executive, will work on the company’s long-term strategies and spend time mentoring younger management, while “contributing to the revitalization of rural areas.” It follows the renunciation of duties by technology bosses at Pinduoduo (PDD.O) and ByteDance read more . When Pinduoduo founder Colin Huang unexpectedly stepped down from his role as chairman in March to pursue food and life sciences research, his voting rights in the $128 billion group also fell. Liu’s 77% of aggregate voting power as of February appears unchanged for now. Developments at JD look more like succession planning amid increasing regulatory scrutiny of China’s biggest technology companies. JD’s Hong Kong-listed shares barely moved on this news plus a $513 million acquisition by its property unit. That may be as good a sign as any of the right kind of Chinese tech shakeup. (By Sharon Lam) On Twitter http://twitter.com/breakingviews Capital Calls - More concise insights on global finance: One big tax deal helps another read more Slow U.S. jobs growth is a yellow light for Fed read more Royal DSM nutrition deal aids slow motion breakup read more New equity partner re-energises Technip read more New York City is on climate notice read more Breakingviews
Reuters Breakingviews is the world's leading source of agenda-setting financial insight. As the Reuters brand for financial commentary, we dissect the big business and economic stories as they break around the world every day. A global team of about 30 correspondents in New York, London, Hong Kong and other major cities provides expert analysis in real time.

Sign up for a free trial of our full service at https://www.breakingviews.com/trial and follow us on Twitter @Breakingviews and at www.breakingviews.com. All opinions expressed are those of the authors."
Brazil v Argentina suspended after health officials intervene over quarantine breach,4886,"SAO PAULO, Sept 5 (Reuters) - A World Cup qualifier between Argentina and Brazil was suspended amid farcical scenes on Sunday after Brazilian health authorities accused a number of Premier League players of violating the country's COVID-19 quarantine rules. Aston Villa goalkeeper Emiliano Martinez and Tottenham duo Cristian Romero and Giovani Lo Celso were on the Neo Quimica Arena pitch as part of the Argentine line-up when officials from Brazil's health regulator Anvisa invaded the pitch and stopped the game around five minutes after kickoff. The trio, along with Aston Villa’s Emiliano Buendia, who was in the stands, had reportedly breached Brazilian rules stating that travellers who have been in the UK, South Africa or India during the previous 14 days are forbidden from entering the country, unless they are Brazilian citizens or have permanent residency. The regulations were put in place to control the spread of COVID-19, which has killed more than 583,000 Brazilians. While the visitingteam quickly left the field, the two coaches, along with Argentina captain Lionel Messi and the Brazilian players, gathered at the side of the pitch to discuss the stoppage. ""Why did they start the game and stop it after five minutes?"" Messi said in comments heard on television. ""We've been here at the stadium for an hour, they could have told us."" Messi then returned to the dressing room and at 5pm local time, an hour after the game kicked off, the match was officially suspended. “The referee and the match official will take a report to the FIFA Disciplinary Committee and they will decide what steps to take,” said a statement issued by the South American Football Confederation (CONMEBOL). Anvisa said they had issued ample warnings that the four Argentines were in contravention of Brazilian health regulations. Argentine officials were told on Saturday the four should isolate and when the instructions were ignored, Anvisa asked Brazilian federal police to enforce the isolation ruling on Sunday morning, the regulator said. Their attempts were ""frustrated,"" Anvisa said in a statement issued late on Sunday. Brazilian Football Confederation president said he was “indignant” with the scenes that reverberated around the football world. Ednaldo Rodrigues criticised Anvisa and said officials told him the Argentines who breached the country's COVID-19 rules could have been deported after the game. Soccer Football - World Cup - South American Qualifiers - Brazil v Argentina - Arena Corinthians, Sao Paulo, Brazil - September 5, 2021 Players and officials are seen on the pitch as play is interrupted after Brazilian health officials objected to the participation of three Argentine players they say broke quarantine rules REUTERS/Amanda Perobelli “I feel sorry for all the sports fans who wanted to watch the game on television,” he told Brazil’s Sportv. “With all due respect to Anvisa, they could have resolved this earlier and not waited for the game to start.” A shellshocked Argentine coach Lionel Scaloni agreed. “It makes me so sad, I am not looking for guilty parties, whatever happened or didn’t happen, this wasn’t the time to do it,” he told Argentine broadcaster TyC Sports. “We wanted to enjoy a game between the best in the world and it ends up like this.” “As a coach I am going to defend my players. If people come and say we want to take this guy or deport this guy there was no chance of that,"" he said. ""Because at no time were we told we couldn't play the game."" Argentine officials believed the same protocols used in the Copa America in Brazil in June were in place for the World Cup qualifiers to allow teams to travel across the continent. CONMEBOL confirmed that interpretation. FALSE DETAILS In a statement Anvisa said it had received reports that the four Argentine players had provided “false information” on their pre-flight health declarations. ""Anvisa considers the situation a serious health risk and so has asked local health authorities to determine the immediate quarantine of the players, who are stopped from participating in any activity and should be prevented from remaining on Brazilian soil,"" Anvisa said in a statement. The confusion comes amid continuing anger in South America at rules which have robbed several teams of key players for this month’s three World Cup qualifiers. Brazil were without nine key men for Argentina game, and other South American sides have also lost players due to a decision by some European clubs not to let their players travel to the continent. They would have had to quarantine when they returned to Europe and the clubs do not want to lose their players for subsequent league games. Brazil lead the South American qualifying group for Qatar 2022, six points ahead of second-placed Argentina. The top four qualify automatically for Qatar. Our Standards: The Thomson Reuters Trust Principles."
New Zealand COVID-19 cases steady ahead of decision on easing curbs,534,"WELLINGTON, Sept 6 (Reuters) - New Zealand reported 20 new cases of COVID-19 for a third day in a row on Monday, ahead of a decision on whether coronavirus restrictions would be eased in most of the country. All new cases were in Auckland, the epicentre of the current outbreak, and took the total number of infections to 821, the health ministry said in a statement. The government is set to decide on Monday whether coronavirus restrictions enforced in the country will be eased. Our Standards: The Thomson Reuters Trust Principles."
"Florida gunman kills 4 including baby, wounds 11-year-old girl",2303,"Sept 5 (Reuters) - A self-described survivalist in body armor shot and killed four people, including a woman and her 3-month-old baby boy in her arms, before surrendering to police in central Florida on Sunday, officials said. The shooter, identified as Bryan Riley, 33, a former U.S. Marine, also wounded an 11-year-old girl who underwent surgery for seven gunshot injuries, Polk County Sheriff Grady Judd told a news conference. Riley, who had no connection to the victims, engaged in a shootout with police before giving up, and later tried to grab a police officer's gun while being treated in the hospital for his own gunshot wound, before being subdued again, Judd said. A veteran of the U.S. wars in Iraq and Afghanistan, Riley was working as a bodyguard and a security guard. His girlfriend of four years told investigators he suffered from post-traumatic stress disorder and occasional depression, Judd said. About a week ago his mental health worsened and he told his girlfriend he had started speaking with God, Judd said. ""He said at one point to our detectives, 'They begged for their lives and I killed them anyway',"" Judd said at a second news conference. Riley also told sheriff's deputies he was high on methamphetamine, Judd said. The shooter first appeared randomly at the house where the shooting occurred on Saturday night, making nonsensical statements, but left by the time police responded. He returned early Sunday morning, killing a 40-year-old man, the 33-year-old mother and her baby boy, Judd said. In the home next door, he also killed the 62-year-old mother of the woman, Judd said. ""In addition to that, if he's not evil enough, he shot and killed the family dog,"" Judd said. Deputies responding to reports of two volleys of automatic gunfire arrived to find the suspect unarmed outside, wearing camouflage and body armor. Riley then went back inside and ""we heard another volley, and a woman scream, and a baby whimper,"" Judd said. A gunfight ensued before he came out unarmed and was arrested. ""It would have been nice if he would have come out with a gun ... We would have shot him up a lot. But he didn't because he was a coward,"" Judd said. ""When someone chooses to give up, we take them into custody peacefully."" Our Standards: The Thomson Reuters Trust Principles."
Wings' Isabelle Harrison tests positive for COVID-19,714,"2021-09-05 21:25:51 GMT+00:00 - Dallas Wings forward Isabelle Harrison tested positive for COVID-19 and has been placed in the WNBA's health and safety protocols. Harrison, 27, is fully vaccinated. She is averaging 10.8 points and 6.0 rebounds in 27 games this season for the Wings (12-15), who host the Atlanta Dream (6-20) on Sunday. Harrison has averaged 8.5 points and 5.1 rebounds in 131 career games (79 starts) with the Phoenix Mercury, then-San Antonio Stars and Wings. She is the daughter of former NFL defensive end Dennis Harrison, who played for the Philadelphia Eagles, Los Angeles Rams, San Francisco 49ers and Atlanta Falcons. --Field Level Media Our Standards: The Thomson Reuters Trust Principles."
Each COVID-19 surge poses a risk for healthcare workers: PTSD,5513,"Sept 5 (Reuters) - Nurse Chris Prott's knees jump, his heart races, his mouth goes dry and his mind floods with dark memories when he talks about working in the Milwaukee VA Medical Center's intensive care unit (ICU) during pandemic surges. Prott shares a struggle common to many of the military veterans for whom he has cared for years: symptoms of post-traumatic stress disorder (PTSD). Prott was among a half dozen ICU staffers who told Reuters of symptoms such as waking from nightmares bathed in sweat; flashbacks to dying patients during the pandemic's fear-filled early days; flaring anger; and panic at the sound of medical alarms. Those whose symptoms last longer than one month and are severe enough to interfere with daily life can be diagnosed with PTSD. The surging Delta variant is heaping on fresh trauma as the United States and other nations begin to study PTSD in health workers. Data already showed that U.S. health workers were in crisis before COVID-19. While PTSD is associated with combat, it can arise among civilians after natural disasters, abuse or other trauma. Health workers can be reluctant to equate their experience with that of returning soldiers. ""I feel like a schmuck calling it PTSD,"" Prott said. ""It took me a long time to be able to talk to somebody because I see guys with real PTSD. What I've got going on, it's nothing in comparison, so you feel guilty for thinking that."" Psychiatrist Dr. Bessel van der Kolk knows better. ""On the surface, a nurse at your local hospital will not look like a guy coming back from Afghanistan,"" said the author of ""The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma."" ""But underneath it all, we have these core neurobiology-determined functions that are the same."" Pre-pandemic studies showed that rates of PTSD in front-line health workers varied from 10% to 50%. The suicide rate among doctors was more than twice that of the general public. The American Medical Association (AMA) has tapped a military psychologist and the Department of Veterans Affairs' (VA) National Center for PTSD to help it measure the pandemic's impact. Texas Tech University Health Science Center psychiatry resident Dr. Huseyin Bayazit and researchers in his native Turkey surveyed 1,833 Turkish health workers last autumn. The results, presented in May at an American Psychiatric Association meeting, showed a PTSD rate of 49.5% among nonphysicians and 36% for doctors. Rates of suicidal thoughts increased as workers spent more time on COVID-19 units. Unions want to mitigate trauma by setting national rules for the number of patients under each nurse’s care. Workers say they should not have to pay for therapy, medication, and other interventions. Nurse Chris Prott examines a patient in the urgent care department at the Iron Mountain VA Medical Center in Iron Mountain, Michigan, U.S., August 25, 2021. John Jamison/Handout via REUTERS The AMA and other groups want more confidentiality for doctors who seek mental health services. Most ICU staff who discussed PTSD with Reuters requested anonymity for fear of repercussions at work. New York's Mount Sinai Health System and Chicago's Rush University System for Health provide free, confidential mental health services. Mount Sinai's new Center for Stress, Resilience, and Personal Growth offers a military-inspired ""Battle Buddies"" peer-support program for nurses. A chaplain from Rush's ""Road Home"" program for veterans runs a ""post-traumatic growth"" bereavement support group for ICU nurses. The VA system provides no-cost, short-term mental health counseling through its employee assistance program. Many local VA facilities supplement those with spiritual counseling and crisis incident response teams, a spokesperson said. 'YOU HAVE TO DEAL WITH IT' About 5,000 U.S. physicians quit every two years due to burnout, said Dr. Christine Sinsky, an AMA vice president. The annual cost is about $4.6 billion - including lost revenue from vacancies and recruitment expenses, she said. Hospital survey results in March led the Department of Health and Human Services to warn ""staffing shortages have affected patient care, and that exhaustion and trauma have taken a toll on staff's mental health."" Trauma surgeon Dr. Kari Jerge volunteered to work in a Phoenix COVID-19 ward during last winter's surge. She turned down substantially more pay to return to the ICU after the Delta variant surge. Jerge encourages others to prioritize ""self-preservation,"" but worries about the loss of expertise. ""There is infinite value in a nurse who's been working in the ICU for 20 years and just has a gut feeling when something's going wrong with a patient,"" she said. Nurse Pascaline Muhindura, 40, who cares for COVID-19 patients in Kansas City, Missouri, has advocated for health worker safety since losing a co-worker to the disease early in the pandemic. ""It keeps getting worse and worse. We are heading back to that place - that woke up those emotions again,"" said Muhindura, who added that many employers do not offer adequate insurance coverage for therapy. An ICU fosters the kind of camaraderie forged in battle. A group of Southern California COVID-19 nurses got matching tattoos. Health workers commiserate over crying their way home after tough shifts, support each other on social media, and push colleagues to seek help. ""There is nothing wrong with feeling this way,"" said VA nurse Prott. ""You have to deal with it though."" Our Standards: The Thomson Reuters Trust Principles."
