Title,Len,Content
Global COVID vaccine program Covax falls short of its distribution target,2095,"The global program set up to immunize the world against COVID-19 cut its 2021 supply forecast by more than a quarter, hampered by delays in acquiring life-saving vaccines. Covax expects to have about 1.4 billion doses by the end of the year, the organizations coordinating the initiative said Wednesday. In June, Covax had forecast that about 1.9 billion doses would be available by the end of 2021. Some manufacturers and countries have prioritized bilateral deals, while export bans and challenges in scaling up production are among other factors hindering the rollout, they said.  “This is of course bad for the whole world as we’ve seen the dreadful consequences that take hold when the virus is left to roam unchecked,” Seth Berkley, chief executive officer of the vaccine alliance Gavi, told reporters in a briefing. “We cannot afford further delays.” The effort to deliver vaccines equitably to the whole world has run into hurdles after wealthy countries raced ahead in protecting their own populations. Only a fifth of people in lower-income countries have received a first dose, compared with 80% in higher-income nations, according to Gavi and its partners. Covax now expects to hit a milestone of 2 billion doses for delivery in the first quarter of 2022. Covax so far has fallen short of its targets, delivering about 243 million doses to 139 countries. Berkley and others have called for transparency from manufacturers to ensure that developing countries aren’t getting bumped to the back of the queue. They’re also pushing for countries to give up their place in line if they have enough doses. “Are we content?” Berkley said. “Absolutely not. But we are in the process of accelerating.” On Tuesday, drugmakers reiterated calls for governments to share vaccine doses, saying Group of Seven countries have enough supplies to both satisfy their own needs and increase stocks available for low-and middle-income countries. Wealthy countries will probably have about 1.2 billion extra doses available to redistribute by the end of the year, according to estimates from Airfinity Ltd."
The pandemic helped shape this year’s 40 Under 40 list,912,"This is the web version of CEO Daily, a daily newsletter of must-read insights from Fortune CEO Alan Murray. Sign up to get it delivered free to your inbox. Good morning. Fortune’s 40 Under 40 list is out today, highlighting some extraordinary people who’ve accomplished great things in their first four decades. Not surprisingly, the pandemic helped shaped the list. Hamilton Bennett, senior director at Moderna, is on it for her effort in producing and distributing a COVID vaccine in record time. She called it a “moral imperative” to get the job done. E-commerce entrepreneur Chris Bell also made the list, for creating a fast-growing unicorn that’s helping online retailers compete in the increasingly competitive virtual marketplace. And then there is Keith Gill, a.k.a. “Roaring Kitty”, who clearly demonstrated that the dynamics of economic power have changed, driving a buying frenzy in GameStop stock. "
"Stretched to the limits, Idaho health experts enact ‘crisis care standards’ amid COVID surge",5145,"Idaho public health leaders activated “crisis standards of care” for the state's northern hospitals because there are more coronavirus patients than the institutions can handle. The Idaho Department of Health and Welfare quietly enacted the move Monday and publicly announced it in a statement Tuesday morning—warning residents that they may not get the care they would normally expect if they need to be hospitalized. It came as the state's confirmed coronavirus cases skyrocketed in recent weeks. Idaho has one of the lowest vaccination rates in the U.S. The agency cited “a severe shortage of staffing and available beds in the northern area of the state caused by a massive increase in patients with COVID-19 who require hospitalization.” The designation includes 10 hospitals and healthcare systems in the Idaho panhandle and in north-central Idaho. The agency said its goal is to extend care to as many patients as possible and to save as many lives as possible. The move allows hospitals to allot scarce resources like intensive care unit rooms to patients most likely to survive. Other patients will still receive care, but they may be placed in hospital classrooms or conference rooms rather than traditional hospital rooms or go without some life-saving medical equipment. Other states are preparing to take similar measures if needed. Hawaii Gov. David Ige quietly signed an order last week releasing hospitals and health care workers from liability if they have to ration health care. It's a scene that Idaho's health care providers have anticipated with dread. Medical experts have said that Idaho could have as many as 30,000 new coronavirus cases a week by mid-September if the current rate of infections lasts. “Crisis standards of care is a last resort. It means we have exhausted our resources to the point that our healthcare systems are unable to provide the treatment and care we expect,” Idaho Department of Health and Welfare Director Dave Jeppesen said in a statement. He added: “This is a decision I was fervently hoping to avoid. The best tools we have to turn this around is for more people to get vaccinated and to wear masks indoors and in outdoor crowded public places. Please choose to get vaccinated as soon as possible—it is your very best protection against being hospitalized from COVID-19.” The designation will remain in effect until there are enough resources—including staffing, hospital beds and equipment or a drop in the number of patients—to provide normal levels of treatment to all. More than 500 people were hospitalized statewide with COVID-19 on Sept. 1—the most recent data available on the Department of Health and Welfare's website—and more than a third of them were in intensive care unit beds. Idaho's hospitals have struggled to fill empty nursing, housekeeping and other health care positions, in part because some staffers have left because they are burned out by the strain of the pandemic and because others have been quarantined because they were exposed to COVID-19. Idaho Gov. Brad Little called the move to limit care “an unprecedented and unwanted point in the history of our state” and urged residents to get vaccinated against coronavirus. Data from the U.S. Centers for Disease Control and Prevention shows that full vaccination with any of the currently available coronavirus vaccines dramatically reduces the risk of requiring hospitalization for a coronavirus infection. “More Idahoans need to choose to receive the vaccine so we can minimize the spread of the disease and reduce the number of COVID-19 hospitalizations, many of which involve younger Idahoans and are preventable with safe and effective vaccines,” said Little, who is a Republican. When the pandemic first came to Idaho at the start of 2020, Little ordered a partial shutdown of the state—ordering some businesses to temporarily close or shift to take-out style services, banning some large gatherings and asking residents to stay home as much as possible. The move was aimed at ensuring that hospitals wouldn't become overwhelmed by patients. Idaho was on the verge of enacting crisis standards of care during a major coronavirus surge last winter, but narrowly avoided doing so—making this the first time the state has taken the drastic measure. Little reopened the state in stages over a period of several months and has not reimposed restrictions limiting gatherings. Businesses are mostly operating as normal. The state's crisis guidelines are complex, and give hospitals a legal and ethical template to use while rationing care. Under the guidelines, patients are given priority scores based on a number of factors that impact their likelihood of surviving a health crisis. Those deemed in most in of care and most likely to benefit from it are put on priority lists for scarce resources like ICU beds. Others in dire need but with lower chances of surviving will be given “comfort care” to help keep them pain-free whether they succumb to their illnesses or recover. Other patients with serious but not life-threatening medical problems will face delays in receiving care until resources are available."
Gen Z are the most uncomfortable returning to the office,0,
"Johnson & Johnson vaccine reduces COVID infections by half among health workers, according to a new study",3822,"Johnson & Johnson’s COVID-19 vaccine cuts the risk of getting infected with the disease by about half, according to the latest results of a trial involving almost half a million health workers in South Africa.   The vast majority of the breakthrough infections were mild, Glenda Gray, co-leader of the study known as Sisonke, said in an interview, citing unpublished data from the trial, which had earlier shown the shot’s effectiveness against severe illness. Like all COVID vaccines, J&J’s was intended and tested for its ability to prevent COVID hospitalizations and deaths. Even so, the frequency of breakthrough infections in vaccinated people highlights the challenge governments face in halting the virus’s spread, which threatens to lead to the proliferation of new variants that may be even more contagious. Coupled with vaccine hesitancy, the limited efficacy of shots in stopping mild infections will mean “we will continue to see a flow of infections,” said Bruce Mellado, a professor at the University of the Witwatersrand in Johannesburg who uses modeling to predict the trajectory of infections. Still, he said, the effectiveness against death and severe disease could prevent a “human catastrophe.” J&J didn’t immediately respond to a request for comment. The study included several weeks during which South Africa was going through a third wave of coronavirus infections, spurred by the highly contagious Delta variant. The emergence of new, fast-spreading strains has made earlier goals of herd immunity—when the proportion of the population that’s vulnerable to the virus sinks so low that it stifles spread—harder to reach.  By cutting the number and the intensity of infections, the vaccines limit the chance of further mutated strains emerging. Yet for many countries, the focus has shifted to reducing the seriousness of illness and subsequent demand for more intensive treatments.  The Sisonke trial measured breakthrough infections both by asking participants to report a positive result as well as by getting daily alerts from testing laboratories. The researchers also tapped data systems to see who had been hospitalized or died.  Initial results from Sisonke, released Aug. 6, showed J&J’s single-dose vaccine was about 70% effective against hospitalization and as much as 96% effective against death. The trial didn’t include the use of a placebo. The final results which include three sets of data from private insurers and the government, will be submitted for publication in days, said Gray, who’s a research professor at the University of the Witwatersrand. The J&J vaccine, a key element in South Africa’s vaccination plan, has also been given to teachers, police, and other government employees. It’s expected to play an important role in reaching remote areas, as it can be stored at refrigerator temperature.  The Sisonke trial was put in place in February after the South African government’s plans to use AstraZeneca Plc’s shot showed limited efficacy against mild cases, disrupting government plans for a wide government rollout. Gray and other scientists concluded an agreement with J&J to run a mass trial. Other vaccines in wide use have indicated vulnerability to breakthrough infections. A study released Aug. 9 showed that Moderna Inc.’s was associated with a two-fold reduction of breakthrough risk compared with the shot from Pfizer Inc. and BioNTech SE. The results were reported ahead of peer review. The results against breakthrough infections are “not unique to Johnson & Johnson, but also for other vaccines,” said Shabir Madhi, a vaccinologist from the University of the Witwatersrand who led trials of both AstraZeneca’s and Novavax Inc.’s shots in South Africa. “It comes as little surprise with ongoing evolution of the virus.” —With assistance from Riley Griffin."
Israel was a vaccination poster child. Now its COVID surge shows the world what’s coming next,4797,"Israel, once a front-runner in the global race to move on from COVID-19, is now one of the world’s biggest pandemic hot spots. The country that was once predicted to be the first to vaccinate its entire population had the highest per-capita caseload of anywhere in the week through Sept. 4, according to figures compiled by Johns Hopkins University. Its world-beating inoculation rate, meanwhile, has tumbled down the league table. The nation of 9 million became the test case for reopening society and the economy in April when much of Europe and the U.S. were still in some form of lockdown. Yet Israel now shows how the calculus is changing in places where progress was fastest. It’s no longer just about whether people get coronavirus, but also how badly they get it and ensuring that vaccines are still working as the highly infectious Delta variant threatens to undermine immunity. More recently, it has led the way when it comes to vaccinating children and rolling out a booster shot of the Pfizer-BioNTech vaccine after research suggested reduced efficacy over time. Around 100,000 Israelis are getting inoculated every day, the vast majority of them with a third shot. “If you are able to maintain life without lockdown, and to avoid very high numbers of hospitalizations and death, then this is what life with COVID looks like,” said Eyal Leshem, a professor specializing in infectious diseases at the Sheba Medical Center in Tel Ha-Shomer. Since April, Israel has fallen from first to 33rd in Bloomberg’s vaccine tracker of populations considered fully vaccinated. The program plateaued amid hesitancy from some in the Orthodox Jewish and Arab communities. About 61% of Israelis have been given two doses, lower than in European laggards earlier in the year such as France and Spain. Following the spread of the Delta variant over the summer, Israel has seen cases climb, reaching an all-time high of 11,316 daily cases on Sept. 2. The number of people falling seriously sick and being hospitalized, though, has risen less than it did during the last coronavirus wave, peaking at 751 in late August, compared with 1,183 in mid-January. The trend is now downward. Infections jumped because of the prevalence of cases among the unvaccinated, especially children. There were also so-called breakthrough infections in those who have been vaccinated, and the drop in efficacy of vaccines. That said, unvaccinated people account for more than 10 times as many serious cases as those who have received two doses, showing that even with immunity waning, shots are providing protection. For public health officials and politicians, the latest chapter of the pandemic is to concentrate on ensuring older people more at risk continue to be protected while cases are rising among children. The importance of that drive is heightened by the return of millions of children to schools last week, and the Jewish New Year this week. Epidemiologists say cases among the over 30s are already declining thanks to the boosters and restrictions on bars and restaurants to the fully vaccinated. The highest rate of new cases in recent weeks is among children under the age of 12, according to Ran Balicer, chair of the expert advisory panel to the government. There’s also a record level of testing. “Waning immunity is a real challenge that every country needs to prepare a contingency plan to tackle,” said Balicer, who is also chief innovation officer for Israeli health maintenance organization Clalit. The data coming from Israel in the coming weeks will allow the world to assess the efficacy of the booster shot program, he said. As of Sept. 6, at least 2.6 million people in Israel—around 28% of the population—have now had the booster shot of the Pfizer-BioNTech vaccine, according to the Israeli Health Ministry. That rises to at least 64% for people in age brackets over 60. Significantly, the booster shot is also available for anyone over 12 who was vaccinated at least five months ago. The wildcard is the return of schools. That could change the transmission dynamics and expose all age groups to infection because of kids coming home with COVID-19, Balicer said. The World Health Organization’s heat map puts Israel in the top five in the wider European region. The rolling data show areas with the highest seven-day infection rates are in Scotland, where 68% of the population are fully vaccinated. Cases surged after restrictions were lifted and then schools returned from their summer break in mid-August. “If we look back a year ago, we virtually had no protection other than a complete lockdown,” said Leshem. “Now, we have an open education system, fully open commerce, and despite over 50,000 cases a week, we are not seeing increases in the number of severe cases and hospitalization.”"
Clorox reveals new emissions targets that increase supply-chain pressure,637,"This is the web version of CEO Daily, a daily newsletter of must-read insights from Fortune CEO Alan Murray. Sign up to get it delivered free to your inbox. Good morning. The pandemic sent Clorox Company’s stock on a roller coaster ride, soaring 60% in the first half of last year as cleaning-obsessed customers cleared its products off store shelves. It has since lost most of that increase, as performance has lagged and supply chain problems have pinched. But when I talked last week with CEO Linda Rendle, who took over the top job one year ago, she still had no doubt that the pandemic‘s effect on her company had been net positive."
Why more companies like Nike are closing their offices for a mental health break,785,"A week-long mental health break is quickly becoming a popular perk as companies attempt to address worker burnout.  Last week, Nike became the latest company to close its offices for a week to give employees a mental health break. That’s after LinkedIn, Bumble, and Hootsuite have all shut down their offices for a week this year to address mental health.

“This past year has been rough—we're all human! and living through a traumatic event!—but I'm hopeful that the empathy and grace we continue to show our teammates will have a positive impact on the culture of work moving forward,” wrote Matt Marrazzo, a senior manager at Nike on his LinkedIn page. “It's not just a ‘week off’ for the team... It's an acknowledgment that we can prioritize mental health and still get work done.”"
Rich countries will soon have over 1 billion COVID vaccine doses they don’t need,3965,"Wealthy countries face mounting pressure to divert COVID vaccine supplies to lower-income regions, with a new analysis showing they’ll likely have about 1.2 billion extra doses available by the end of the year. The U.S., Britain, European nations and others could satisfy their own needs—vaccinating about 80% of their populations over the age of 12 and moving ahead with booster programs—and still have large quantities to redistribute globally, according to London-based analytics firm Airfinity Ltd.  Those governments have so far delivered a meager amount of the supplies they’ve pledged to poorer countries as some move forward with plans for booster shots in a race to combat the Delta variant. Health advocates worry that the slow pace will prolong the pandemic and increase the risk more worrisome variants will emerge. Some are also calling for more transparency on the agreements between governments and manufacturers. “There needs to be an urgent global reckoning,” said Fatima Hassan, founder and director of the Health Justice Initiative, a non-profit in Cape Town. “We need to divert doses to those in need and open all the contracts.” An independent review of the international COVID response earlier this year urged high-income nations to provide more than 2 billion doses to poorer regions by mid-2022. Of the more than 1 billion doses Group of Seven countries and the EU have pledged, less than 15% has been delivered, Airfinity found.  The issue is often seen as a choice between going ahead with booster campaigns at home or reallocating doses abroad, Rasmus Bech Hansen, the company’s chief executive officer, said in an interview. “Our data is showing it’s a false dichotomy,” he said. “You can do both.” Global output is rising steadily, and disruption seems unlikely, he said. Production could cross 12 billion doses by the end of the year, including shots in China, Airfinity estimates. That’s more than the roughly 11 billion required to vaccinate the world. Western countries have about 500 million doses available to be redistributed today, some of that already donated, with that number rising to about 2.2 billion by the middle of 2022, the analysis shows. The Pfizer Inc. and BioNTech SE vaccine accounts for about 45% of the available shots that could be redistributed, while Moderna Inc.’s makes up roughly a quarter of the total, according to Airfinity. Many lower-income nations are relying on Covax, an initiative led by groups including the World Health Organization that’s designed to provide fair access to the shots for every country, but the program has fallen short of its targets. COVID booster plans should be postponed until more shots are distributed to countries where they’re scarce, WHO Director-General Tedros Adhanom Ghebreyesus has said.  Meanwhile, President Joe Biden’s booster program is mired in controversy of its own, having encountered pushback from health authorities in the Food and Drug Administration and the Centers for Disease Control and Prevention who say scientific support is lacking. Health leaders in the European Union have also said that boosters aren’t yet needed as the current regimens of COVID shots remain effective.  “High-income countries have ordered over twice as many doses as are needed for their populations,” the former co-chairs of the panel that reviewed the COVID response wrote last week. “Now is the time to show solidarity with those who have not yet been able to vaccinate their frontline health workers and most vulnerable populations.” It’s not just a question of having the means to acquire COVID vaccines, Bech Hansen said. There needs to be a more coordinated effort globally to allow countries with ample supplies to resell and donate doses, he said. “It’s not a purely high-income-world, low-income-world discussion—it’s a little more complicated than that,” he said. “One could imagine the U.S., the U.K. and the EU getting together and agreeing on a way forward.”"
Drugmakers position their latecomer COVID vaccines as booster shots for the local market,3757,"Daiichi Sankyo Co.’s home-grown COVID vaccine, a cutting-edge mRNA shot that’s on the cusp of its final clinical trials, could be used mainly as a booster starting next year for people who have already been immunized, the Japanese drugmaker said.  While inoculations from companies including Pfizer Inc.-BioNTech SE, Moderna Inc. and AstraZeneca Plc. are being rolled out across the globe, many others are still in development. Manufacturers including Daiichi are targeting local markets that don’t have an ample vaccine supply or are anticipating future needs, including booster shots.   “The most likely scenario is that most people in Japan would’ve gotten one of the already-approved vaccines by next year,”  said Shizuko Ueno, the project leader for COVID vaccine development at Daiichi Sankyo. “We expect that it could be used as a third booster shot and are looking into running a trial for that as well.” Japan, which has vaccinated nearly half of its population, has deals with Pfizer, Moderna and AstraZeneca for enough shots to cover all its residents. The country has also made additional purchases for shots in anticipation of needing a third dose, which may start next year.   The timeline could be a hurdle for Daiichi, which is developing the shot with the University of Tokyo. It’s aiming for full regulatory approval by the second half of next year. Japan’s regulators would have to clear it as a primary shot before considering it as a booster dose, Ueno said in an interview with Bloomberg. The company is working closely with the Pharmaceutical and Medical Devices Agency, which advises the health ministry on approvals, she said.  The island nation currently doesn’t allow mix-and-match vaccinations, though the government has indicated it wants to consider it. Research has shown that giving people follow up vaccines that work differently than their original dose may yield a stronger and more protective immune response.  Daiichi, one of Japan’s largest drugmakers, is best known for its cancer treatments and has made several high-profile development agreements in recent years with AstraZeneca. Daiichi is also helping manufacture AstraZeneca’s vaccines in Japan.  The final trial for Daiichi’s vaccine will involve thousands of people across multiple countries, though it hasn’t yet started enrolling, Ueno said. It will directly compare the novel shot to another vaccine already on the market, reflecting a shift in trial design since it’s no longer considered ethical to test an active COVID shot against a placebo.  Two other head-to-head studies currently underway use AstraZeneca’s shot as a basis for comparison, including one from GlaxoSmithKline Plc and South Korea’s SK Bioscience Co.  “We haven’t decided which to use yet for comparison,” Ueno said. “There’s different schools of thought about whether we should use the Pfizer or Moderna, which are similar mRNA vaccines, or use the AstraZeneca.” Japan’s pharmaceutical industry has been slow in developing a home-grown vaccine, but companies like Daiichi, Shionogi & Co. and AnGes Inc. are still investing in the effort, anticipating domestic demand and eyeing future markets overseas.   Daiichi’s mRNA vaccine works in a similar way to Pfizer’s and Moderna’s shots, two of the most effective immunizations now on the market. But Daiichi’s shot will have a more specific mechanism of action. It will prompt the body’s healthy cells to to make a specific part of the coronavirus’ spike protein, called the receptor binding domain, said Masayuki Yabuta, an executive officer for the company’s biologics division. Since the receptor binding domain doesn’t change as the virus mutates, the idea is that it may retain its effectiveness against future variants, Yabuta said."
‘Munchausen by Internet’ and the dangers of self-diagnosing mental health issues on TikTok,6382,"Down the rabbit hole that is mental health TikTok—a place where people with disabilities and mental illnesses can come to vent, joke, and relate to others about the troubles of what it means to exist with a disorder or disease—you will be asked a series of questions to see where you might fit in. Do you feel restless? Do you find it hard to pay attention and often interrupt others while they’re talking? Do you have trouble maintaining relationships? Then you might have ADHD, these videos say. Do you think everyone is judging you? Are you a perfectionist and a people pleaser? Do you avoid eye contact? Then you might have anxiety, they say. Do you feel disconnected from the world around you? Or are there multiple living beings inside your one body that you can’t control? Then it could be dissociation, dissociative identity disorder, or maybe bipolar disorder, according to the videos. As mental health awareness improves, there comes a troubling trend of young people diagnosing themselves with a mental illness, which can be a mood, personality, or anxiety disorder, but can also range to disabilities like autism or Tourette’s. And while some may relish finally being able to relate to feelings that they’re having, others might be creating new problems in their own minds. This is mental illness and disability appropriation: the perfect marriage between the rise in mental health awareness in the midst of an 18-month–long pandemic and the unabating teenage desire to be different and unique. Mental health has never been so openly discussed. And a lot of this is driven by a generational shift. Generation Z faced school closures, fragmented social structures, and increased levels of depression and anxiety, which all came along with a period of isolation that kept them glued to their phones. A recent survey by Mental Health America found that 54% of kids between the ages of 11 and 17 reported frequent suicidal thoughts or self-harm in the previous two weeks—the highest rate since it began screening in 2014.   Mental illness had the perfect breeding ground in which to propagate. As a result, people went online to vent, and mental health–related content on places like TikTok took off—providing a sense of community and belonging to people suffering from these afflictions. People who have ADHD flocked under #ADHD to vent about the troubles of zoning out, their need to release sudden bursts of energy, or even how their lack of object permanence contributed to the challenges of managing clutter. Under #depressedtok, people posted videos of finally cleaning up their rooms after being too lethargic to deal with it for months. Using YouTube, Tiktok, and other social media as a tool for those with mental health issues is “brilliant” says Jessica Jayne, a YouTuber and spokesperson for Mind, a mental health charity based in the U.K. “It’s basically a peer support group online,” she says. And it is a good thing. Rosie Weatherley, information content manager at Mind, says people sharing their own experiences of mental health problems is “hugely important,” as it can prompt others “to share their own experiences, or seek help, especially if it’s someone high-profile.” However, she does warn that sharing mental health online is great—“as long as it’s made clear that it’s an individual’s personal experience, and doesn’t constitute medical advice or expertise.” The viral potential of mental health posts and the extolling of mental illness and disability has spurred on some fakery, which Marc Feldman in 2000 coined as “Munchausen by Internet.” It ranges from misinformation like TikTok’s “People who you didn’t know had autism,” making loose claims that Anthony Hopkins and Lionel Messi both suffer from the disability, to videos of people actively “having panic attacks” behind specially curated ring lights. One common culprit is Tourette’s, which has been in the limelight owing to the rising number of reports of people, especially female teenagers, “catching” the disorder after watching videos online. In March 2021, a letter to the British Medical Journal found the number of expected referrals for Tourette’s had doubled in the past few months and warned of a spike in tic disorders among teenage girls. The teenage girls reported they had increased their consumption of such videos prior to symptom onset as well as posted videos and information about their Tourette’s movements on social media sites. “They report that they gain peer support, recognition, and a sense of belonging from this exposure. This attention and support may be inadvertently reinforcing and maintaining symptoms,” the researchers wrote. Similar reports of rising cases were found in Texas and Alberta, Canada, which led an academic article to dub the phenomenon “a pandemic within a pandemic.” Self-diagnosing as a concept is dubious. People note that diagnosis of mental health disorders has historically been the privilege of white, upper-class people, so excluding someone from diagnosis is not only ableist but also classist, sexist and racist. Experts tend to agree. Weatherley of Mind says, “It’s really important if we’re using language like ‘self-diagnosis’ that we don’t downplay the valid and real experiences of people who aren’t able to access appropriate health care,” whether that’s because of cost, waiting lists, prejudice, or not being taken seriously. Feldman calls individuals with “Munchausen by Internet” both “troubling” and “troubled,” in Vice. People who claim to have a mental illness or disability are still suffering, although from a condition different from the one they adopt. He also said false claims subject actual sufferers to skepticism and condemnation. Some groups are out for blood. Subreddits like r/fakedisordercringe, which has long been dedicated to outing posers online, polices illnesses in a way that often verges on bullying and has led to doxxing—posting someone’s, often young kids’, private information online. The market is also trying to self-correct, with a number of mental health professionals going viral online to combat misinformation and educate young people about mental health. In the end, experts say, this phenomenon may be a positive sign of a culture more open to mental illness and disability. A problem like this can only occur at a time in which people are ready to talk openly about mental health."
Florida’s battle over mask mandates in school heads to appeals court,4614,"The battle over mask requirements to guard against coronavirus in Florida schools headed for a new legal phase Friday following an appeal by Republican Gov. Ron DeSantis of a judge's ruling that a blanket ban on mask mandates exceeds the state government's authority. The case heads next to the 15 judges on the 1st District Court of Appeal in Tallahassee and could ultimately wind up in the state Supreme Court. The issue is whether the freshly minted Parents Bill of Rights law means parents have sole authority to decide if their child wears a mask or permits a school board to impose a broad mask requirement. Because that will likely take time, lawyers for parents challenging the ban on mask requirements want Leon County Circuit Judge John C. Cooper to immediately lift an automatic stay that effectively allows the ban to continue to be enforced during the appeal. Plaintiff attorney Charles Gallagher said in a court filing that the rise of the highly contagious Delta variant of the COVID-19 virus makes it all the more important that school districts be permitted to decide student mask mandates for themselves. “If the automatic stay remains in place, defendants would be permitted during the duration of the appeal to enforce the executive order and freely expose students and school staff to increased risk of Delta variant infection, which is a continuing constitutional violation,” Gallagher wrote. “Compelling circumstances are clearly present here.” Cooper set a hearing for Wednesday morning on the parents' request that the stay be lifted. Jacob Oliva, public schools chancellor at the state Department of Education, said in a notice Thursday to local superintendents that “enforcement must cease if the stay is lifted.” Under the DeSantis executive order, state education officials have been seeking to penalize defiant school boards by withholding salaries of board members. As of Friday, 13 districts representing more than half of Florida's 2.8 million public school students had imposed mask mandates despite the governor's order that a parental opt-out must be included. Most have only an opt-out for medical reasons. The rebel districts showed no signs of backing down, with some hiring lawyers to defend their decisions that often came after raucous public meetings pitting pro-and anti-mask parents against each other. Alachua County school Superintendent Carlee Simon, like others, insisted a mask mandate is permitted under the Parents Bill of Rights. The judge's ruling against the DeSantis order, she said in a statement, “confirms what we’ve said all along, which is that our mask mandate does not violate Florida law.” DeSantis, who is gearing up for a 2022 re-election campaign and a possible 2024 presidential run, has dismissed the recommendation from the Centers for Disease Control and Prevention that people generally wear masks to prevent coronavirus spread in certain situations. In particular, he contends that masks are less essential for young people and carry some risks of their own for children. At a news conference Friday in Pensacola, DeSantis said he opposes broad government or business mandates on masks or anything else related to the coronavirus pandemic. He did not directly address the school mask debate. “We've got to protect people's ability to live their lives,” DeSantis said. “My philosophy is, as a governor, my job is to protect your individual freedom.” The governor's appeal came Thursday night after Cooper issued a written version of his order delivered orally last week. The judge found that the Parents Bill of Rights law exempts government actions that are needed to protect public health and are reasonable and limited in scope—such as masking students to prevent the spread of COVID-19 in schools. In fact, Cooper wrote that the DeSantis order on school masks itself violates the Parents Bill of Rights by illegally constraining the actions of school boards. “This statute does not support a statewide order or action interfering with the constitutionally provided authority of local school districts to provide for the safety and health of the children based on the unique facts on the ground in a particular county,” Cooper wrote. In addition, the judge said school boards must be afforded a chance to contest any penalties levied against them for adopting a student mask mandate. The appeals court did not immediately indicate when it would take up the governor's appeal, which first must be filed in a full written document. The action taken Thursday night was a notice to the court that a detailed appeal of Cooper's order is coming."
Google and Apple stand accused of interfering in Russian politics,666,"This is the web version of CEO Daily, a daily newsletter of must-read insights from Fortune CEO Alan Murray. Sign up to get it delivered free to your inbox. Good morning. David Meyer here in Berlin, filling in for Alan. Big Tech's Russian travails are sometimes quite nuanced. When the Russian information regulator Roskomnadzor threatened to fine Twitter earlier this year, for example, the illegal posts it was complaining about were partly of the sort that are illegal in most countries. Yes, the move came in a broader context of online repression within Russia, but the implications of this episode itself were at least somewhat debatable in the global context."
There have been 154 retracted COVID studies. The damage may already be done,617,"Happy Thursday, readers. If a COVID study is retracted from a medical journal, does it make a sound—or at the very least seep into the public consciousness the way the now-pulled research originally did? It's a rhetorical question (public awareness of study findings tend to stop at a retraction's edge, unfortunately). But I ask it because as of September 1, Retraction Watch has tagged 154 retracted COVID-19 papers. And if longstanding evidence is any indication, very few of them will receive the level of traditional and social media play after they've been discredited than they did prior to an academic rebuke."
Why South Africa’s COVID outbreak is raising alarms,170,"As COVID spreads rapidly in South Africa, researchers have identified a new COVID-19 variant, as the country struggles to get enough vaccines to inoculate its population."
"The psychology behind why people will take horse paste, but not COVID vaccines",390,"Say you're in the midst of an unprecedented global pandemic. To protect yourself, you have a choice between vaccines that were tested on tens of thousands of people in rigorous clinical trials specifically for the purpose of combating COVID-19, or a decades-old drug like ivermectin that is most commonly known as a powerful parasite fighting treatment, often used for horses and livestock."
These states have the highest levels of COVID-19 vaccine refusal,1596,"Even as the Delta variant causes hospital intensive care units to fill to capacity, there’s strong resistance in some states to getting a COVID-19 vaccine. And a new poll from Morning Consult has ranked the ones where skepticism is the highest. Nationally, there’s still notable resistance among 30% of the population, according to the study. And while skepticism has shifted downward since March across all demographics, it’s still prevalent among the American population. Morning Consult spoke with an average of 3,334 adults per state between July 24 and Aug. 23. Resistance levels in states that are in the midst of major breakouts haven’t changed much. The rate of people unwilling to get vaccinated in Florida and Georgia, for example, did not change between June and August (19% and 24%, respectively). Florida, though, is not even one of the top 10 states with the highest rates of people unwilling to get the vaccine. South Dakota, where 33% of the respondents refuse to get jabbed, had the greatest proportion. Here’s how the ranking of vaccine unwillingness shook out: Chief reasons for COVID-19 vaccine hesitancy are concerns about side effects and fears that the clinical trials moved too fast. Vaccine opposition is highest among Republicans and young adults, Morning Consult said. Some 26% of Republicans surveyed said they were unwilling to be vaccinated, while 24% of people between 18 and 34 said they would not. (Among GOP women, the unwilling rate jumped to 30%.) Vaccine opposition is lowest in the District of Columbia, Massachusetts, and Connecticut, according to the poll."
